property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,historical_locality_median_ppsf,historical_rental_yield_pct,derived_historical_rental_yield_log1p
PROP-727FE5F2E782,7000000,Pune,Jambhulwadi,Apartment,2,3,0,975,7.0,11.0,,,,18.716169574029177,73.99256627401127,8.283,6.24,8.946,21.628,11.829,9.532,1.071,8.4,32222.55,23000.0,28.39,1762.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,79,41,68,79,87.7,487.5,1.5,,0.636,6.191339471482838,,3.380654480430826,5600.0,5.054945054945055,1.8008753026360644
PROP-6CE21426A791,4000000,Pune,Kalewadi,Apartment,1,2,1,607,3.0,6.0,,,,18.641505357756373,73.80097512220422,1.919,0.855,3.083,4.186,6.65,1.212,0.751,49.8,14800.0,14000.0,15.0,5.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,27.1,48.0,13.0,7,0.714,0,84,48,78,84,85.3,607.0,2.0,,0.5,6.410174881966167,,2.772588722239781,5740.195,4.821630710147293,1.7615804132442074
PROP-62AEFA85EA9C,28000000,Mumbai,Kandivali East,Apartment,3,3,1,1385,16.0,,,,,19.23200716712224,73.0307966377622,5.468,2.531,4.002,5.936,13.283,2.353,2.793,24.3,63323.37,62500.0,62.26,30.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,78.8,33.0,26.0,15,0.733,0,91,52,85,91,94.0,461.667,1.0,,,6.137007572859476,,4.147253217877503,16666.67,3.249096823104823,1.4467064481417762
PROP-62487C50DE9F,29000000,Bengaluru,Yelahanka New Town,Villa,3,4,1,2639,,,,,,12.987745726857424,77.75614746834496,1.925,3.902,4.622,6.52,4.123,5.638,4.773,30.2,22428.57,22000.0,24.44,7.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,68,37,61,68,70.7,879.667,1.333,,,6.780679574915225,,3.2363227384719213,5762.59,1.735988386148267,1.006492754922445
PROP-7F1C23DC6C41,7800000,Pune,Rahatani,Apartment,2,3,1,1100,6.0,,,,,18.70911684910201,73.75857094313243,7.03,8.009,4.936,12.49,15.18,5.464,8.873,13.2,32222.55,23000.0,28.39,1762.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,84,48,78,84,85.3,550.0,1.5,,,6.311734809152915,,3.380654480430826,7796.26,3.218326363013688,1.4394384529404978
PROP-60C88E4A0FE5,18500000,Mumbai,Dahisar East,Apartment,2,3,1,1100,14.0,22.0,,,,18.98280879391612,72.90814501963229,0.557,1.568,4.603,4.769,4.725,3.875,2.803,44.7,24700.0,24000.0,50.88,19.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Completed,100.0,26.0,31.0,11,1.0,0,91,52,85,91,94.0,550.0,1.5,,0.636,6.311734809152915,,3.948933359448243,20200.75,1.2960814911237546,0.8312039704771897
PROP-7BF33A665DCB,6500000,Delhi,Hari Nagar,Apartment,2,3,0,900,2.0,4.0,,,,28.79598403671728,76.92036161055368,10.585,9.055,3.892,13.731,11.775,16.37,10.577,7.5,19590.91,15000.0,25.25,11.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,202,108,178,202,209.0,450.0,1.5,,0.5,6.111467339502679,,3.2676659890376327,7975.0,2.507836990595611,1.254999605527081
PROP-D31CB45252F9,4000000,Chennai,Veppampattu,Villa,2,3,0,999,,,,,,13.02106669602598,80.36287375873185,3.86,4.809,6.338,7.15,10.392,1.109,4.071,23.3,,,,,108.72,1.92,6.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,50.0,56.0,28.0,13,0.615,0,57,31,50,57,59.7,499.5,1.5,0.999,,6.215607598755275,0.692647055518263,,3783.335,,
PROP-8B4AB8C33149,14000000,Pune,Rasta Peth,Apartment,3,3,0,1400,2.0,3.0,,,,18.3633340845264,73.99937165468293,4.45,4.706,7.525,8.628,5.128,12.254,5.408,20.9,32222.55,23000.0,28.39,1762.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,79,41,68,79,87.7,466.667,1.0,,0.667,6.147756504192472,,3.380654480430826,8443.529999999999,2.334839304684856,1.2044244937043844
PROP-70797AFAF0CA,27000000,Mumbai,Jogeshwari East,Apartment,2,3,1,1295,7.0,7.0,,,,19.00478779779028,73.06102020630985,5.576,2.68,6.497,8.896,10.395,5.594,5.926,18.2,288785.71,35000.0,79.55,7.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,91,52,85,91,94.0,647.5,1.5,,1.0,6.474662003756499,,4.388878109622984,16666.67,1.945945556756835,1.0804298374748451
PROP-3A2F20591B14,6000000,Delhi,Uttam Nagar,Villa,3,1,1,360,,,,,,28.42118338749854,77.47113236444922,12.023,10.03,4.389,18.506,4.716,3.422,7.226,10.3,12625.0,12000.0,18.78,28.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,256,137,225,256,252.3,120.0,0.333,,,4.795790545596741,,2.984671326194566,6291.665,6.357617578176843,1.995736181721802
PROP-2AFDF2EFBB05,5600000,Chennai,Sithalapakkam,Apartment,3,3,1,1129,1.0,2.0,,,,12.883799766369618,80.16588311337377,4.606,11.463,8.439,14.349,15.867,6.774,6.342,7.8,,,,,108.72,1.92,6.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Completed,100.0,27.0,28.0,4,1.0,0,57,31,50,57,59.7,376.333,1.0,,0.5,5.9331280867024025,,,5442.18,,
PROP-0DCC61F3F26A,10500000,Chennai,Ashok Nagar,Apartment,2,3,1,960,0.0,2.0,,,,13.293018719344795,80.08112589339463,7.121,10.429,10.802,20.21,7.479,18.126,14.986,11.3,,,,,108.72,1.92,6.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,78,42,70,78,81.0,480.0,1.5,,0.0,6.175867270105761,,,5442.18,,
PROP-CC1555A8BD02,3500000,Mumbai,Naigaon West,Apartment,1,2,0,600,2.0,2.0,,,,18.870198521482465,73.15922379272237,6.085,13.349,17.903,12.707,16.15,12.59,11.172,4.6,12000.0,12000.0,10.91,1.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Completed,100.0,25.0,33.0,7,0.286,0,91,52,85,91,94.0,600.0,2.0,,1.0,6.398594934535208,,2.477378383367209,16666.67,1.4399997120000578,0.8919979212723403
PROP-CE02F17A36DF,7500000,Chennai,Medavakkam,Apartment,2,3,0,1000,1.0,3.0,,,,13.124896830150638,80.2994338201786,0.667,3.18,2.126,3.925,2.041,1.128,1.21,54.9,,,,,108.72,1.92,6.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,78,42,70,78,81.0,500.0,1.5,,0.333,6.2166061010848646,,,6753.625,,
PROP-A547147D32EF,2800000,Delhi,Kondli,Apartment,1,1,0,344,3.0,4.0,,,,28.80837154890786,77.16373446212687,3.589,6.017,4.785,10.024,5.467,0.943,3.277,25.9,2900.0,2900.0,24.17,1.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,34.9,43.0,15.0,9,0.333,0,256,137,225,256,252.3,344.0,1.0,,0.75,5.84354441703136,,3.2256528091472245,7975.0,1.2684989429175475,0.8191183541387654
PROP-B445A5B2AD1D,13000000,Mumbai,Andheri West,Apartment,1,2,1,750,7.0,7.0,,,East,19.128300000000003,72.839224,1.451,6.285,8.136,6.966,4.351,3.647,2.263,27.6,116791.67,80000.0,100.6,72.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,21.1,38.0,8.0,5,0.8,0,85,48,79,85,90.0,750.0,2.0,0.733,1.0,6.621405651764134,0.549854010733469,4.6210435351443815,31353.370000000003,4.082495757234389,1.6258024317407518
PROP-505C92B6E9B5,13000000,Bengaluru,Budigere Cross,Independent House,1,4,1,3500,,,,,,12.997449622550343,77.54338839598103,0.168,4.709,1.149,2.259,3.907,2.549,1.497,53.3,56584.17,35000.0,30.0,1777.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,58,31,51,58,60.3,3500.0,4.0,,,8.160803920954665,,3.4339872044851463,5762.59,2.082396977747853,1.1257075338426483
PROP-527028F77856,7500000,Pune,Talwade,Apartment,2,3,0,950,2.0,7.0,,,,18.433636436496155,73.81090336987845,2.283,3.651,3.194,8.2,1.49,6.2,0.793,39.1,32222.55,23000.0,28.39,1762.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,84,48,78,84,85.3,475.0,1.5,0.789,0.286,6.16541785423142,0.5816568045265821,3.380654480430826,5600.0,5.18796992481203,1.822607072455316
PROP-402482435062,2300000,Pune,Shikrapur,Apartment,2,2,1,760,4.0,4.0,,,,18.67695745424609,74.046719949467,7.308,11.904,8.136,17.204,5.204,3.902,2.182,9.2,5300.0,6500.0,8.67,5.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,79,41,68,79,87.7,380.0,1.0,,1.0,5.942799375126701,,2.269028309465203,3645.755,2.8150980783779604,1.3389663730240355
PROP-D51585FA641A,8500000,Delhi,Bali Nagar,Apartment,3,3,0,1450,,,1.0,,,28.419507940995096,77.26173665837057,7.205,4.936,4.546,10.645,10.557,11.115,6.29,13.7,41733.14,22000.0,27.78,1758.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,202,108,178,202,209.0,483.333,1.0,,,6.182772686670691,,3.359680701459222,7975.0,2.2829964328180736,1.1887565519572063
PROP-DFC61ADB8318,1300000,Pune,Dhanori,Apartment,1,2,1,450,2.0,4.0,,,,18.341326255287026,73.7532625057747,3.725,2.961,1.825,3.898,11.15,2.645,4.795,29.7,21660.0,23000.0,29.11,25.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,84,48,78,84,85.3,450.0,2.0,,0.5,6.111467339502679,,3.4048573424936426,5760.415,10.647381019133748,2.4550813495146566
PROP-74D96523437F,24000000,Chennai,Kotturpuram,Apartment,3,3,1,1840,2.0,2.0,,,,13.200212493857668,80.17591656915357,1.998,4.205,5.899,5.669,9.995,5.967,3.078,25.8,,,,,108.72,1.92,6.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,78,42,70,78,81.0,613.333,1.0,,1.0,6.420537126407969,,,5442.18,,
PROP-84BADB93C853,100000,Bengaluru,Kammanahalli,Independent House,2,3,1,950,,,,,,13.086362922235146,77.83337748279517,2.552,11.617,10.937,17.293,12.771,8.215,9.104,14.5,50000.0,58500.0,34.4,6.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,58,31,51,58,60.3,475.0,1.5,,,6.16541785423142,,3.5667118201397288,5762.59,12.82318138928941,2.6263469936770623
PROP-C2C41031C75F,13800000,Bengaluru,Rmv Extension Stage 2,Apartment,3,3,0,1475,4.0,5.0,,,,12.782379908741133,77.63431662523175,6.062,2.751,7.204,17.228,5.21,0.721,3.489,27.9,121000.0,75000.0,37.5,5.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,30.8,39.0,12.0,4,0.75,0,68,37,61,68,70.7,491.667,1.0,,0.8,6.199833489429795,,3.6506582412937374,11019.28,5.537290018271826,1.8775227092991853
PROP-6901F0D7CD63,19800000,Bengaluru,Ulsoor,Apartment,3,3,1,1751,2.0,,,,,13.029074768114628,77.69636923705067,2.069,3.119,2.081,7.105,4.263,5.226,3.216,34.6,56584.17,35000.0,30.0,1777.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,46.4,56.0,26.0,12,0.75,0,58,31,51,58,60.3,583.667,1.0,0.914,,6.371042454389284,0.6491952930307625,3.4339872044851463,5762.59,4.162415432391482,1.641404577018157
PROP-2474844863DD,5100000,Bengaluru,Chikkalasandra,Apartment,2,3,1,1129,1.0,4.0,,,,12.804213430549067,77.36395802230216,12.31,5.119,10.87,7.941,16.809,11.182,7.602,6.9,22000.0,22000.0,20.18,1.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,45.7,46.0,21.0,4,0.75,0,68,37,61,68,70.7,564.5,1.5,0.877,0.25,6.337710295556176,0.6296747576043717,3.0530573401732606,3625.435,6.449853670960421,2.0081943907167488
PROP-8C1C2089D53A,6700000,Delhi,Gazipur,Apartment,2,3,0,950,3.0,3.0,,,,28.54596631718839,77.29336010099799,2.911,2.39,5.038,6.488,6.044,5.379,2.791,28.1,41733.14,22000.0,27.78,1758.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,49.2,59.0,29.0,10,0.7,0,256,137,225,256,252.3,475.0,1.5,,1.0,6.16541785423142,,3.359680701459222,7975.0,3.4845735027223235,1.5006433968356956
PROP-70698E8FAB23,3500000,Delhi,South Extension Ii,Independent House,2,1,1,70,,,,,,28.49087757696738,77.42896569795948,4.128,2.571,7.393,9.909,5.401,7.301,2.368,21.9,41733.14,22000.0,27.78,1758.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,256,137,225,256,252.3,35.0,0.5,,,3.58351893845611,,3.359680701459222,7975.0,47.29064039408867,3.8772377612199382
PROP-DBD5C09F7BA3,9000000,Pune,Warje,Independent House,3,3,1,1000,,,,,,18.71230766554656,73.75289219767816,7.355,8.609,4.629,13.039,15.742,5.559,9.514,12.7,25455.44,22000.0,25.26,9.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,84,48,78,84,85.3,333.333,1.0,,,5.812137502284356,,3.26804686887465,5600.0,4.714285714285714,1.742969305058623
PROP-762D7C1106F9,40000000,Delhi,Rajinder Nagar,Apartment,3,4,1,2250,1.0,4.0,,,,28.718489095871124,77.27019872125972,2.794,4.563,7.198,13.718,4.839,4.536,0.619,25.5,41733.14,22000.0,27.78,1758.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,256,137,225,256,252.3,750.0,1.333,,0.25,6.621405651764134,,3.359680701459222,7975.0,1.471264367816092,0.9047299094730792
PROP-ECAD9FC6670C,15200000,Mumbai,Tardeo,Apartment,1,2,1,620,10.0,,,,,19.141284807556016,72.99203246419327,5.091,3.001,4.516,7.045,4.362,4.862,8.167,24.3,61666.67,75000.0,70.48,3.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,91,52,85,91,94.0,620.0,2.0,,,6.431331081933479,,4.269417690291228,16666.67,8.709675677419705,2.2731228808617563
PROP-2906EBA5F74A,6000000,Bengaluru,Hsr Layout,Apartment,2,3,1,1066,3.0,,,,,12.970296,77.638803,1.888,1.978,2.396,0.995,3.261,4.047,2.372,43.1,57300.0,50000.0,38.24,15.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,68,37,61,68,70.7,533.0,1.5,,,6.280395838960195,,3.6696966346971625,5774.115,9.747845035368668,2.374705272652344
PROP-5127D43643C2,1600000,Mumbai,Nalasopara East,Apartment,2,1,1,340,0.0,2.0,,,,18.786543532049528,72.73844996914748,0.516,16.391,12.543,24.173,6.548,18.941,5.993,24.9,14333.33,16000.0,16.0,3.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,59.6,52.0,31.0,26,0.192,0,85,48,79,85,90.0,170.0,0.5,,0.0,5.14166355650266,,2.833213344056216,4285.71,13.17648376471906,2.6515845188955174
PROP-A2F691E09926,4500000,Bengaluru,Marsur,Apartment,2,3,0,1040,11.0,13.0,,,North,12.881996889886794,77.67098866676606,5.808,4.668,0.453,8.402,8.486,4.981,1.05,31.0,56584.17,35000.0,30.0,1777.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Completed,100.0,34.0,39.0,15,0.333,0,68,37,61,68,70.7,520.0,1.5,,0.846,6.255750041753367,,3.4339872044851463,5762.59,7.008066752036044,2.0804493776470148
PROP-32F8CCF20A89,5200000,Bengaluru,Mallathahalli,Apartment,3,3,0,1230,3.0,4.0,,,East,12.918819231725262,77.59233630678082,1.342,1.251,0.754,8.427,3.549,2.408,3.103,55.4,19500.0,19500.0,24.38,1.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,25.0,36.0,9.0,12,0.583,0,68,37,61,68,70.7,410.0,1.0,,0.75,6.018593214496234,,3.2339614622862416,5762.59,3.3013610622831813,1.4589314987280628
PROP-79C6269829F8,18000000,Bengaluru,Hbr Layout,Independent House,6,3,0,1270,,,,,,13.003757678104977,77.65370455509668,2.175,0.865,2.516,3.142,5.865,4.123,1.283,41.2,28083.33,30000.0,29.79,6.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,58,31,51,58,60.3,211.667,0.5,0.984,,5.359727562073571,0.6851150088626811,3.427189961936409,7735.85,3.664297613437875,1.5399372577837849
PROP-3BDA70E6083A,25000000,Mumbai,Naigaon East,Independent House,4,5,1,5000,,,,,,19.093927671996017,72.77827010554599,4.158,1.356,6.615,13.446,3.562,1.454,2.975,35.5,14955.0,13750.0,26.91,20.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,85,48,79,85,90.0,1250.0,1.25,,,7.131698510466912,,3.328985047548231,5235.12,0.6303580433686334,0.4887996492056371
PROP-C365C90D669E,5000000,Pune,Hadapsar,Apartment,3,3,1,1000,3.0,6.0,,,,18.38689666136795,73.75193017434535,2.644,1.512,4.281,5.773,6.954,6.752,0.424,32.3,25679.16,20500.0,27.76,104.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,83.3,36.0,30.0,12,0.583,0,84,48,78,84,85.3,333.333,1.0,,0.5,5.812137502284356,,3.358985532852846,5699.860000000001,4.31589547813455,1.6707014789072432
PROP-D41C3D257693,66000000,Chennai,Thiruvanmiyur,Villa,5,5,1,4500,,,,,,12.990429147439,80.23060500756539,4.794,1.268,3.306,3.68,3.98,4.368,0.645,34.5,,,,,108.72,1.92,6.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,57,31,50,57,59.7,900.0,1.0,,,6.803505257608338,,,5442.18,,
PROP-000227284A55,150000,Delhi,Narela,Independent House,1,1,1,160,,,,,,28.95203956743612,77.53393427826194,13.716,18.054,6.665,22.918,34.191,24.778,9.597,1.3,8000.0,6000.0,11.43,5.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,256,137,225,256,252.3,160.0,1.0,,,5.081404364984463,,2.52011290552262,3302.52,13.625958359071255,2.6827979197963856
PROP-6412B52E3148,27500000,Bengaluru,Ashok Nagar,Apartment,3,3,1,1973,2.0,8.0,,,,13.181918719344797,77.40502589339462,9.297,7.154,8.836,23.342,13.418,7.999,7.719,6.6,200000.0,200000.0,86.96,1.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,58,31,51,58,60.3,657.667,1.0,,0.25,6.49021809571245,,4.47688216568656,5762.59,21.10894047387585,3.095982073046128
PROP-F32D6FCDC0B2,22000000,Bengaluru,Dommasandra,Villa,4,6,1,3172,,,,,,12.896588207927753,77.83644734782561,2.753,4.597,5.385,9.009,14.558,7.898,5.572,24.3,56584.17,35000.0,30.0,1777.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,68,37,61,68,70.7,793.0,1.5,,,6.677083461247136,,3.4339872044851463,5762.59,2.297726803946244,1.1932333838191125
PROP-95E9C779A01A,5500000,Bengaluru,Harlur,Apartment,2,3,1,1007,3.0,4.0,,,,13.180763218604636,77.76228994904734,2.557,13.033,13.554,13.999,11.05,8.024,6.122,12.8,28000.0,28000.0,34.48,2.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,65.5,29.0,19.0,13,0.462,0,58,31,51,58,60.3,503.5,1.5,,0.75,6.223567839793664,,3.5689691574413787,6324.79,5.275500839603024,1.8366532969089728
PROP-814BEFEECEEE,1000000,Pune,Ambegaon,Villa,1,4,1,2000,,,,,,18.5047341559845,73.70695664713872,3.864,3.198,4.172,8.288,0.975,2.444,2.583,32.7,32222.55,23000.0,28.39,1762.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,84,48,78,84,85.3,2000.0,4.0,,,7.601402334583733,,3.380654480430826,4205.555,3.281374277592375,1.4542740509498289
PROP-B8452C8DCB16,3000000,Mumbai,Malad West,Apartment,2,1,1,250,6.0,7.0,,,,18.930284498272066,72.93850671974995,1.234,4.515,2.661,4.52,7.993,3.225,1.265,35.6,54833.33,47000.0,68.49,39.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,46.5,43.0,20.0,16,0.375,0,91,52,85,91,94.0,125.0,0.5,,0.857,4.836281906951478,,4.241182857326236,17000.0,13.270588235294117,2.6582006524537336
PROP-7C36D648AC8F,1400000,Pune,Dhankawadi,Apartment,1,2,0,430,2.0,3.0,,,,18.47109335682078,73.93043900698548,2.748,2.385,4.462,4.222,6.512,1.848,0.106,33.0,9750.0,10000.0,21.11,4.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,79,41,68,79,87.7,430.0,2.0,0.849,0.667,6.066108090103747,0.6146449524049877,3.096029994869355,3418.8,8.162798860473279,2.2151516844678096
PROP-76BED24A163D,3500000,Pune,Bhawani Peth,Apartment,1,2,0,450,1.0,5.0,,,,18.66422424242437,73.72252779814275,1.682,5.084,2.615,9.74,13.174,1.368,6.776,37.2,32222.55,23000.0,28.39,1762.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,84,48,78,84,85.3,450.0,2.0,,0.2,6.111467339502679,,3.380654480430826,9375.0,6.542222222222223,2.020516863029806
PROP-AD5CCE3144D6,5800000,Pune,Ganga Dham,Apartment,1,2,0,660,7.0,7.0,,,,18.52579889571789,73.79952808848583,0.58,2.197,2.376,8.681,5.095,1.245,1.514,53.4,32222.55,23000.0,28.39,1762.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,45.5,44.0,20.0,10,0.3,0,84,48,78,84,85.3,660.0,2.0,,1.0,6.493753839851686,,3.380654480430826,5600.0,7.467532467532467,2.136239140072969
PROP-2C5A7E38F07D,8625000,Delhi,New Friends Colony,Apartment,3,3,1,1800,1.0,4.0,,,,28.539783783186284,77.18798634824897,3.611,2.428,3.654,4.549,6.225,5.389,2.327,29.5,109166.67,97500.0,39.35,6.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,202,108,178,202,209.0,600.0,1.0,,0.25,6.398594934535208,,3.6975913947159578,7975.0,8.150470219435736,2.21380526806927
PROP-EBB27C120F4D,8000000,Delhi,Bharat Vihar,Independent House,3,3,1,840,,,,,,28.680837017451186,77.43698926573207,3.785,2.733,2.132,14.151,16.232,10.192,5.951,25.5,11666.67,11000.0,18.03,3.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,256,137,225,256,252.3,280.0,1.0,1.0,,5.638354669333745,0.6931471805599453,2.946016681308058,7975.0,1.9704433497536944,1.088711217685398
