property_master_id,derived_age_years,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_locality_price_premium,derived_accessibility_score,derived_amenity_score,derived_hpi_growth,derived_local_price_growth,derived_rent_per_sqft,derived_rental_yield,derived_school_access,derived_hospital_access,derived_metro_access,derived_transit_density,derived_age_years_log1p,derived_area_per_bhk_log1p,derived_locality_price_premium_log1p,derived_amenity_score_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,derived_school_access_log1p,derived_hospital_access_log1p,derived_metro_access_log1p,derived_city_locality,derived_market_regime,listing_date,city,locality,price_inr,price_per_sqft,target_locality_median_ppsf
PROP-29733AB2B703,9.5,470.0,1.5,1.0,0.333,2.261,1.5,0.0,0.0,1.13,176.62,8.3182,0.097,0.048,0.067,0.0,2.3514,6.1549,1.182,0.0,5.1796,2.232,0.0926,0.0469,0.0649,Mumbai_Khar West,Declining,2018-11-15,Mumbai,Khar West,44000000,46808.51,34869.28
PROP-9A6D2E316A55,9.5,550.0,2.0,0.833,0.143,1.079,26.8,2.0,0.0,1.13,84.26,7.5273,0.502,0.267,0.183,1.0,2.3514,6.3117,0.7319,1.0986,4.4457,2.1433,0.4068,0.2367,0.1681,Mumbai_Chembur,Declining,2018-11-15,Mumbai,Chembur,11000000,20000.0,18274.11
PROP-DF148733D1FF,9.5,675.0,2.0,0.859,0.5,1.047,43.1,13.0,0.0,1.8,29.07,4.8,0.565,0.62,0.313,3.0,2.3514,6.5162,0.7164,2.6391,3.4035,1.7579,0.4479,0.4824,0.2723,Pune_Mundhwa,Declining,2018-11-15,Pune,Mundhwa,5000000,7407.41,7166.67
PROP-95B96521509A,9.5,680.0,1.2,0.833,0.5,1.0,1.4,0.0,0.0,1.04,30.0,2.625,0.065,0.074,0.072,0.0,2.3514,6.5236,0.6931,0.0,3.434,1.2879,0.063,0.0714,0.0695,Bengaluru_Kothanur,Declining,2018-11-15,Bengaluru,Kothanur,16000000,4705.88,6209.700000000001
PROP-23BA900F5EFA,9.5,425.0,1.5,0.765,0.5,1.063,24.5,4.0,0.0,1.13,83.05,7.2727,0.216,0.152,0.505,2.0,2.3514,6.0544,0.7242,1.6094,4.4314,2.113,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Declining,2018-11-15,Mumbai,Mira Road East,9900000,11647.06,10732.145
PROP-93D5F2EA70D5,9.5,190.0,0.5,0.833,0.333,0.585,20.9,0.0,0.0,1.8,16.25,6.0,0.32,0.183,0.268,0.0,2.3514,5.2523,0.4606,0.0,2.8478,1.9459,0.2776,0.1681,0.2374,Pune_Narhe,Declining,2018-11-15,Pune,Narhe,1650000,4342.11,4922.15
PROP-1C43D42360F5,9.5,2600.0,2.5,0.833,0.5,1.241,36.6,8.0,0.0,1.04,37.23,1.0817,0.432,0.408,0.353,4.0,2.3514,7.8637,0.8069,2.1972,3.6436,0.7332,0.3591,0.3422,0.3023,Bengaluru_Jakkur,Declining,2018-11-15,Bengaluru,Jakkur,35500000,6826.92,8325.025
PROP-FA732F59DB76,9.5,470.33,1.0,0.833,0.5,1.0,8.2,0.0,0.0,1.04,30.0,3.3071,0.242,0.072,0.068,0.0,2.3514,6.1556,0.6931,0.0,3.434,1.4603,0.2167,0.0695,0.0658,Bengaluru_Mattanahalli,Declining,2018-11-15,Bengaluru,Mattanahalli,12700000,9000.71,6391.325
PROP-D05385B1A1BB,9.5,950.0,0.75,0.833,0.5,0.762,14.3,2.0,0.0,1.04,22.86,1.5529,0.308,0.121,0.084,1.0,2.3514,6.8575,0.5664,1.0986,3.1722,0.9372,0.2685,0.1142,0.0807,Bengaluru_Attibele,Declining,2018-11-15,Bengaluru,Attibele,17000000,4473.68,4420.245000000001
PROP-BA8237B0B1DA,9.5,416.0,1.0,0.71,0.5,1.063,10.6,0.0,0.0,1.13,83.05,3.2727,0.137,0.136,0.129,0.0,2.3514,6.0331,0.7242,0.0,4.4314,1.4522,0.1284,0.1275,0.1213,Mumbai_Sakinaka,Declining,2018-11-15,Mumbai,Sakinaka,22000000,17628.21,13333.33
PROP-7BA0B224E9CC,9.5,375.0,1.0,0.833,0.5,1.023,32.7,5.0,0.0,1.8,28.39,6.5714,0.252,0.303,0.234,1.0,2.3514,5.9296,0.7046,1.7918,3.3807,2.0244,0.2247,0.2647,0.2103,Pune_Ambegaon,Declining,2018-11-15,Pune,Ambegaon,4200000,5600.0,4207.05
PROP-2A3FB34A6645,9.5,462.5,0.75,0.833,0.571,1.288,27.6,4.0,0.0,1.13,100.6,1.8286,0.645,0.157,0.121,2.0,2.3514,6.1388,0.8277,1.6094,4.621,1.0398,0.4977,0.1458,0.1142,Mumbai_Andheri West,Declining,2018-11-15,Mumbai,Andheri West,52500000,28378.38,22967.03
PROP-42C7D4D34A9C,9.5,469.0,1.5,0.833,0.5,1.0,28.5,1.0,0.0,1.51,0.0,0.0,0.447,0.253,0.269,0.0,2.3514,6.1527,0.6931,0.6931,0.0,0.0,0.3695,0.2255,0.2382,Chennai_Choolaimedu,Declining,2018-11-15,Chennai,Choolaimedu,9000000,9594.88,7335.375
PROP-287689C35754,9.5,90.0,0.3,1.0,0.5,0.614,8.4,0.0,0.0,2.15,16.88,1.44,0.115,0.152,0.104,0.0,2.3514,4.5109,0.4787,0.0,2.8837,0.892,0.1089,0.1415,0.0989,Delhi_Khanpur,Declining,2018-11-15,Delhi,Khanpur,10000000,11111.11,3899.77
PROP-C100792A8F9E,9.5,349.0,1.0,0.833,0.571,0.762,14.3,2.0,0.0,1.04,22.86,6.2857,0.308,0.121,0.084,1.0,2.3514,5.8579,0.5664,1.0986,3.1722,1.9859,0.2685,0.1142,0.0807,Bengaluru_Attibele,Declining,2018-11-15,Bengaluru,Attibele,4200000,6017.19,4420.245000000001
PROP-8C435D551FD6,9.5,500.0,1.0,0.833,0.8,1.0,8.2,0.0,0.0,1.04,30.0,6.0,0.055,0.191,0.096,0.0,2.3514,6.2166,0.6931,0.0,3.434,1.9459,0.0535,0.1748,0.0917,Bengaluru_Kaval Bairasandra,Declining,2018-11-15,Bengaluru,Kaval Bairasandra,7000000,4666.67,5742.75
PROP-35CE78BDB4B1,9.5,614.5,1.5,0.833,0.25,1.282,18.5,0.0,0.0,1.04,38.46,7.7922,0.271,0.117,0.392,0.0,2.3514,6.4224,0.8251,0.0,3.6753,2.1739,0.2398,0.1106,0.3307,Bengaluru_Bellandur,Declining,2018-11-15,Bengaluru,Bellandur,7700000,6265.26,6830.355
PROP-1CB9F0D9FD79,9.5,500.0,2.0,0.833,0.0,0.595,21.6,2.0,0.0,2.15,16.36,2.0769,0.379,0.209,0.13,1.0,2.3514,6.2166,0.4669,1.0986,2.8542,1.1239,0.3214,0.1898,0.1222,Delhi_Sector 15 Rohini,Declining,2018-11-15,Delhi,Sector 15 Rohini,5200000,10400.0,10240.0
PROP-366D2905A795,9.5,600.0,1.5,0.833,1.0,1.189,15.7,4.0,0.0,1.13,92.86,2.52,0.206,0.085,0.228,2.0,2.3514,6.3986,0.7834,1.6094,4.5418,1.2585,0.1873,0.0816,0.2054,Mumbai_Sion,Declining,2018-11-15,Mumbai,Sion,20000000,16666.67,19756.84
PROP-FF9962D2025D,20.0,355.0,1.0,1.0,0.5,1.0,13.8,2.0,0.0,1.51,0.0,0.0,0.156,0.146,0.096,1.0,3.0445,5.8749,0.6931,1.0986,0.0,0.0,0.145,0.1363,0.0917,Chennai_Anna Nagar West,Declining,2018-11-15,Chennai,Anna Nagar West,8800000,8262.91,9090.91
PROP-84C4C490F45D,9.5,292.5,0.75,0.833,0.5,1.0,46.6,2.0,0.0,1.04,30.0,3.36,0.746,0.609,0.503,1.0,2.3514,5.6819,0.6931,1.0986,3.434,1.4725,0.5573,0.4756,0.4075,Bengaluru_Kithaganur Colony,Declining,2018-11-15,Bengaluru,Kithaganur Colony,12500000,10683.76,6300.785
PROP-04557424651D,9.5,405.0,1.5,0.833,1.0,0.617,60.1,8.0,0.0,1.8,17.14,4.9655,0.899,0.864,0.477,1.0,2.3514,6.0064,0.4806,2.1972,2.8981,1.786,0.6413,0.6227,0.39,Pune_Talegaon Dabhade,Declining,2018-11-15,Pune,Talegaon Dabhade,2900000,3580.25,3919.24
PROP-55364EA960DC,9.5,430.0,2.0,0.833,0.545,1.198,14.9,1.0,0.0,1.13,93.61,13.5714,0.118,0.212,0.155,0.0,2.3514,6.0661,0.7875,0.6931,4.5498,2.6791,0.1115,0.1923,0.1441,Mumbai_Goregaon West,Declining,2018-11-15,Mumbai,Goregaon West,8400000,19534.88,17333.33
PROP-0C1C785B029D,9.5,490.0,2.0,0.833,1.0,1.685,6.4,0.0,0.0,1.13,131.61,7.1341,0.065,0.177,0.082,0.0,2.3514,6.1964,0.9877,0.0,4.8874,2.0961,0.063,0.163,0.0788,Mumbai_Dadar West,Declining,2018-11-15,Mumbai,Dadar West,16400000,33469.39,34677.149999999994
PROP-E3B99F7E3211,9.5,618.0,2.0,0.833,0.571,0.66,39.1,5.0,0.0,1.8,18.33,6.7742,0.581,0.64,0.199,1.0,2.3514,6.4281,0.5068,1.7918,2.9617,2.0508,0.4581,0.4947,0.1815,Pune_Bhosari,Declining,2018-11-15,Pune,Bhosari,3100000,5016.18,5730.66
PROP-23EDD4460354,9.5,400.0,0.6,0.833,1.0,1.01,0.4,0.0,0.0,2.15,27.78,2.2,0.048,0.044,0.085,0.0,2.3514,5.994,0.6981,0.0,3.3597,1.1632,0.0469,0.0431,0.0816,Delhi_Central Secretariat,Declining,2018-11-15,Delhi,Central Secretariat,12000000,6000.0,6000.0
PROP-93D6541C53EF,9.5,650.0,2.0,0.969,0.5,0.73,25.8,4.0,0.0,1.8,20.27,3.15,0.145,0.246,1.024,2.0,2.3514,6.4785,0.5481,1.6094,3.0573,1.4231,0.1354,0.2199,0.7051,Pune_Old Sangvi,Declining,2018-11-15,Pune,Old Sangvi,4000000,6153.85,6148.355
PROP-0D1188F2BC55,9.5,100.0,0.5,0.833,0.5,1.063,7.0,0.0,0.0,1.13,83.05,28.8,0.177,0.052,0.098,0.0,2.3514,4.6151,0.7242,0.0,4.4314,3.3945,0.163,0.0507,0.0935,Mumbai_Khar East,Declining,2018-11-15,Mumbai,Khar East,2500000,12500.0,16000.0
PROP-E2E4BD34C84D,9.5,450.0,2.0,0.833,0.75,1.01,30.8,0.0,0.0,2.15,27.78,16.8421,0.243,0.252,0.77,0.0,2.3514,6.1115,0.6981,0.0,3.3597,2.8816,0.2175,0.2247,0.571,Delhi_Mehrauli,Declining,2018-11-15,Delhi,Mehrauli,1425000,3166.67,3750.0
PROP-D1FD6B1E6E59,9.5,550.0,2.0,0.833,1.0,1.0,32.3,4.0,0.0,1.8,27.76,8.28,0.364,0.62,0.228,2.0,2.3514,6.3117,0.6931,1.6094,3.359,2.2279,0.3104,0.4824,0.2054,Pune_Hadapsar,Declining,2018-11-15,Pune,Hadapsar,2971000,5401.82,5197.8
PROP-2201DA0BD1C0,9.5,950.0,1.5,0.842,0.5,0.63,29.2,0.0,0.0,1.8,17.5,3.24,0.197,0.159,0.956,0.0,2.3514,6.8575,0.4886,0.0,2.9178,1.4446,0.1798,0.1476,0.6709,Pune_Katraj,Declining,2018-11-15,Pune,Katraj,5000000,2631.58,5663.96
PROP-CBBC5431AF7D,9.5,766.67,1.33,0.833,0.5,1.0,8.5,0.0,0.0,1.04,30.0,3.8182,0.102,0.108,0.194,0.0,2.3514,6.6434,0.6931,0.0,3.434,1.5724,0.0971,0.1026,0.1773,Bengaluru_Lal Bahadur Shastri Nagar,Declining,2018-11-15,Bengaluru,Lal Bahadur Shastri Nagar,11000000,4782.61,5227.27
PROP-B1634C2CE9D1,9.5,500.0,1.5,0.833,0.5,0.854,32.4,4.0,0.0,1.8,23.71,7.2188,0.395,0.323,0.315,2.0,2.3514,6.2166,0.6173,1.6094,3.2072,2.1064,0.3329,0.2799,0.2738,Pune_Wagholi,Declining,2018-11-15,Pune,Wagholi,3200000,3200.0,5663.19
PROP-BC5673AB9291,9.5,631.5,1.5,0.833,0.061,1.333,12.2,0.0,0.0,1.04,40.0,4.8261,0.187,0.132,0.177,0.0,2.3514,6.4497,0.8472,0.0,3.7136,1.7623,0.1714,0.124,0.163,Bengaluru_Thanisandra,Declining,2018-11-15,Bengaluru,Thanisandra,9200000,7284.24,6658.57
PROP-DA2083113828,9.5,966.67,1.33,0.833,1.0,1.0,41.0,5.0,0.0,1.13,78.12,1.6,0.367,0.334,0.39,1.0,2.3514,6.8749,0.6931,1.7918,4.371,0.9555,0.3126,0.2882,0.3293,Mumbai_Goregaon East,Declining,2018-11-15,Mumbai,Goregaon East,45000000,15517.24,15314.175
PROP-9172B887D6C6,9.5,480.0,0.8,0.833,0.5,1.073,29.6,0.0,0.0,1.04,32.19,4.8889,0.6,0.299,0.272,0.0,2.3514,6.1759,0.729,0.0,3.5022,1.7731,0.47,0.2616,0.2406,Bengaluru_Battarahalli,Declining,2018-11-15,Bengaluru,Battarahalli,13500000,5625.0,5658.655000000001
PROP-2DF691579925,9.5,525.0,1.0,0.833,0.5,0.997,31.3,2.0,0.0,1.04,29.91,7.2706,0.388,0.27,0.306,1.0,2.3514,6.2653,0.6916,1.0986,3.4311,2.1127,0.3279,0.239,0.267,Bengaluru_Kogilu,Declining,2018-11-15,Bengaluru,Kogilu,8500000,4047.62,5885.9349999999995
PROP-CE39DDB4B4F6,9.5,460.0,0.5,0.833,0.5,0.673,6.9,0.0,0.0,1.04,20.18,1.76,0.081,0.192,0.091,0.0,2.3514,6.1334,0.5146,0.0,3.0531,1.0152,0.0779,0.1756,0.0871,Bengaluru_Chikkalasandra,Declining,2018-11-15,Bengaluru,Chikkalasandra,15000000,3260.87,4666.67
PROP-5977E7E1E977,9.5,436.0,1.5,0.833,0.5,1.341,30.6,0.0,0.0,2.15,36.89,8.0727,0.755,0.167,0.26,0.0,2.3514,6.0799,0.8506,0.0,3.6347,2.2053,0.5625,0.1544,0.2311,Delhi_Geeta Colony,Declining,2018-11-15,Delhi,Geeta Colony,5500000,6307.34,6307.34
PROP-1744A8617384,9.5,350.0,1.0,0.833,0.3,1.023,24.9,3.0,0.0,1.8,28.39,12.5455,0.128,0.33,0.27,0.0,2.3514,5.8608,0.7046,1.3863,3.3807,2.6061,0.1204,0.2852,0.239,Pune_Gultekdi,Declining,2018-11-15,Pune,Gultekdi,2200000,6285.71,11065.529999999999
PROP-52D35D1D3344,9.5,700.0,1.0,0.833,0.5,1.25,27.9,6.0,0.0,1.04,37.5,1.8,0.162,0.351,0.137,0.0,2.3514,6.5525,0.8109,1.9459,3.6507,1.0296,0.1501,0.3008,0.1284,Bengaluru_Rmv Extension Stage 2,Declining,2018-11-15,Bengaluru,Rmv Extension Stage 2,50000000,17857.14,9460.575
PROP-7AF330C90784,9.5,535.0,1.5,0.833,0.2,1.275,43.1,6.0,0.0,1.04,38.24,9.5238,0.503,0.481,0.401,2.0,2.3514,6.2841,0.822,1.9459,3.6697,2.3536,0.4075,0.3927,0.3372,Bengaluru_Hsr Layout,Declining,2018-11-15,Bengaluru,Hsr Layout,6300000,5887.85,5701.66
PROP-2DD6995D634E,9.5,600.0,1.5,0.833,0.5,0.146,42.4,4.0,0.0,1.13,11.39,0.6,0.995,0.293,0.364,2.0,2.3514,6.3986,0.1363,1.6094,2.5169,0.47,0.6906,0.257,0.3104,Mumbai_Nalasopara West,Declining,2018-11-15,Mumbai,Nalasopara West,13500000,11250.0,6175.3
PROP-BE4EE668B373,9.5,115.71,0.43,1.0,0.5,0.432,34.4,5.0,0.0,2.15,11.88,1.2,0.175,0.188,1.792,1.0,2.3514,4.7597,0.3591,1.7918,2.5557,0.7885,0.1613,0.1723,1.0268,Delhi_Najafgarh,Declining,2018-11-15,Delhi,Najafgarh,8000000,9876.54,6194.86
PROP-DE7A02A7E88E,9.5,550.0,2.0,0.833,0.429,0.758,40.0,7.0,0.0,1.13,59.23,6.9176,0.179,0.289,1.148,2.0,2.3514,6.3117,0.5642,2.0794,4.0982,2.0691,0.1647,0.2539,0.7645,Mumbai_Kandivali West,Declining,2018-11-15,Mumbai,Kandivali West,8500000,15454.55,20259.74
PROP-2215523756AD,9.5,446.67,1.0,0.833,0.857,1.051,25.3,2.0,0.0,1.8,29.17,2.22,0.323,0.165,0.255,1.0,2.3514,6.1041,0.7183,1.0986,3.4068,1.1694,0.2799,0.1527,0.2271,Pune_Karve Nagar,Declining,2018-11-15,Pune,Karve Nagar,10000000,7462.69,7637.594999999999
PROP-36F1789F8862,9.5,461.0,1.5,0.833,0.5,0.792,21.0,4.0,0.0,1.8,21.98,5.5775,0.447,0.167,0.137,2.0,2.3514,6.1356,0.5833,1.6094,3.1346,1.8837,0.3695,0.1544,0.1284,Pune_Saswad,Declining,2018-11-15,Pune,Saswad,3550000,3850.33,3448.28
PROP-54B26FF196B1,9.5,525.0,1.0,0.833,0.333,1.0,34.5,8.0,0.0,1.51,0.0,0.0,0.204,0.731,0.294,4.0,2.3514,6.2653,0.6931,2.1972,0.0,0.0,0.1856,0.5487,0.2577,Chennai_Thiruvanmiyur,Declining,2018-11-15,Chennai,Thiruvanmiyur,24200000,15365.08,13333.33
PROP-4616B1634E76,9.5,325.0,1.0,0.833,1.0,0.797,26.0,0.0,0.0,1.13,62.26,12.8571,0.299,0.195,0.208,0.0,2.3514,5.7869,0.5861,0.0,4.1473,2.6288,0.2616,0.1781,0.189,Mumbai_Mulund East,Declining,2018-11-15,Mumbai,Mulund East,4200000,6461.54,17799.54
PROP-BDBA28B0D324,9.5,125.0,0.33,0.833,0.5,0.614,8.4,0.0,0.0,2.15,16.88,2.88,0.115,0.152,0.104,0.0,2.3514,4.8363,0.4787,0.0,2.8837,1.3558,0.1089,0.1415,0.0989,Delhi_Khanpur,Declining,2018-11-15,Delhi,Khanpur,5000000,6666.67,3899.77
PROP-824B8741D892,9.5,500.0,0.75,0.833,1.0,0.948,19.3,5.0,0.0,1.8,26.32,0.9,0.191,0.161,0.173,1.0,2.3514,6.2166,0.6668,1.7918,3.3076,0.6419,0.1748,0.1493,0.1596,Pune_Sadashiv Peth,Declining,2018-11-15,Pune,Sadashiv Peth,20000000,10000.0,10102.04
PROP-C47E148B3630,9.5,535.0,1.5,0.833,0.2,1.023,18.0,2.0,0.0,1.8,28.39,4.9286,0.25,0.233,0.16,1.0,2.3514,6.2841,0.7046,1.0986,3.3807,1.7798,0.2231,0.2095,0.1484,Pune_Shukrawar Peth,Declining,2018-11-15,Pune,Shukrawar Peth,5600000,5233.64,8460.865
PROP-6D810D4607DD,9.5,75.6,0.2,0.833,0.5,0.909,18.9,0.0,0.0,2.15,25.0,2.16,0.207,0.284,0.229,0.0,2.3514,4.3386,0.6466,0.0,3.2581,1.1506,0.1881,0.25,0.2062,Delhi_Krishna Nagar,Declining,2018-11-15,Delhi,Krishna Nagar,12500000,33068.78,11944.445
PROP-43402555672E,9.5,325.0,1.0,0.833,0.5,1.0,48.9,4.0,0.0,1.51,0.0,0.0,0.546,4.902,0.301,2.0,2.3514,5.7869,0.6931,1.6094,0.0,0.0,0.4357,1.7753,0.2631,Chennai_Anakaputhur,Declining,2018-11-15,Chennai,Anakaputhur,7900000,12153.85,5386.735000000001
PROP-DD0F43F8AF90,9.5,433.33,1.0,0.833,0.5,1.0,36.7,0.0,0.0,1.51,0.0,0.0,0.414,0.909,0.179,0.0,2.3514,6.0738,0.6931,0.0,0.0,0.0,0.3464,0.6466,0.1647,Chennai_Vandalur,Declining,2018-11-15,Chennai,Vandalur,4800000,3692.31,4304.04
PROP-65F6262609ED,9.5,720.0,1.5,0.624,0.167,1.685,6.4,0.0,0.0,1.13,131.61,2.1273,0.065,0.177,0.082,0.0,2.3514,6.5806,0.9877,0.0,4.8874,1.1402,0.063,0.163,0.0788,Mumbai_Dadar West,Declining,2018-11-15,Mumbai,Dadar West,55000000,38194.44,34677.149999999994
PROP-73A5EB70A413,9.5,120.0,0.3,0.833,0.5,0.908,53.9,4.0,0.0,1.04,27.23,1.7143,0.705,0.275,3.891,2.0,2.3514,4.7958,0.6461,1.6094,3.3404,0.9985,0.5336,0.2429,1.5874,Bengaluru_Hulimavu,Declining,2018-11-15,Bengaluru,Hulimavu,21000000,17500.0,5988.02
PROP-4FA26FA9B6BF,9.5,1550.0,0.75,0.833,0.5,1.0,22.2,0.0,0.0,0.94,0.0,0.0,0.185,0.258,0.166,0.0,2.3514,7.3467,0.6931,0.0,0.0,0.0,0.1697,0.2295,0.1536,Hyderabad_Hafeezpet,Declining,2018-11-15,Hyderabad,Hafeezpet,33000000,5322.58,5852.09
PROP-DDD63719F0F1,9.5,447.5,1.5,0.833,0.0,0.767,23.1,3.0,0.0,1.04,23.0,6.1662,0.23,0.237,0.223,0.0,2.3514,6.1059,0.5693,1.3863,3.1781,1.9694,0.207,0.2127,0.2013,Bengaluru_Kengeri,Declining,2018-11-15,Bengaluru,Kengeri,4476000,5001.12,5422.08
PROP-68D2382FA0E8,9.5,390.0,1.0,0.833,0.75,0.237,29.6,0.0,0.0,1.13,18.52,5.7143,0.364,0.434,0.131,0.0,2.3514,5.9687,0.2127,0.0,2.9714,1.9042,0.3104,0.3605,0.1231,Mumbai_Virar East,Declining,2018-11-15,Mumbai,Virar East,2100000,2692.31,3812.5
PROP-6BB2E461C9DB,9.5,425.0,1.5,0.833,0.5,1.0,48.9,4.0,0.0,1.51,0.0,0.0,0.546,4.902,0.301,2.0,2.3514,6.0544,0.6931,1.6094,0.0,0.0,0.4357,1.7753,0.2631,Chennai_Anakaputhur,Declining,2018-11-15,Chennai,Anakaputhur,3200000,3764.71,5386.735000000001
PROP-530F297245D2,9.5,175.0,0.5,0.714,0.667,1.091,21.4,6.0,0.0,1.13,85.2,20.76,0.315,0.151,0.177,3.0,2.3514,5.1705,0.7376,1.9459,4.4567,3.0801,0.2738,0.1406,0.163,Mumbai_Mumbai Central,Declining,2018-11-15,Mumbai,Mumbai Central,5000000,14285.71,13698.63
PROP-90C4A0CABC87,9.5,150.0,1.0,0.833,0.5,1.647,22.0,0.0,0.0,2.15,45.3,8.5714,0.477,0.202,0.109,0.0,2.3514,5.0173,0.9734,0.0,3.8351,2.2588,0.39,0.184,0.1035,Delhi_Kalkaji,Declining,2018-11-15,Delhi,Kalkaji,7000000,46666.67,9393.94
PROP-B8E54493D89F,9.5,450.0,1.5,0.833,0.5,0.909,18.9,0.0,0.0,2.15,25.0,3.0,0.207,0.284,0.229,0.0,2.3514,6.1115,0.6466,0.0,3.2581,1.3863,0.1881,0.25,0.2062,Delhi_Krishna Nagar,Declining,2018-11-15,Delhi,Krishna Nagar,9000000,10000.0,11944.445
PROP-B2DC063C2008,9.5,337.5,1.0,0.833,0.5,8.081,9.0,0.0,0.0,2.15,222.22,400.0,0.174,0.09,0.116,0.0,2.3514,5.8245,2.2062,0.0,5.4082,5.994,0.1604,0.0862,0.1098,Delhi_Sat Bari,Declining,2018-11-15,Delhi,Sat Bari,3000000,4444.44,4444.44
PROP-12736A4F0142,9.5,571.75,1.0,0.833,0.5,1.01,27.7,0.0,0.0,2.15,27.78,2.2,0.227,0.292,0.518,0.0,2.3514,6.3504,0.6981,0.0,3.3597,1.1632,0.2046,0.2562,0.4174,Delhi_Manglapuri,Declining,2018-11-15,Delhi,Manglapuri,12000000,5247.05,6235.08
PROP-0BD9F0CB2C1B,9.5,466.67,1.0,0.833,0.5,0.889,25.7,2.0,0.0,2.15,24.44,1.0,0.25,0.25,0.148,1.0,2.3514,6.1478,0.636,1.0986,3.2363,0.6931,0.2231,0.2231,0.138,Delhi_Dilshad Garden,Declining,2018-11-15,Delhi,Dilshad Garden,18000000,12857.14,8708.335
PROP-26B91F90301C,9.5,240.0,0.6,0.833,0.5,0.908,53.9,4.0,0.0,1.04,27.23,2.1818,0.705,0.275,3.891,2.0,2.3514,5.4848,0.6461,1.6094,3.3404,1.1574,0.5336,0.2429,1.5874,Bengaluru_Hulimavu,Declining,2018-11-15,Bengaluru,Hulimavu,16500000,13750.0,5988.02
PROP-AD54BB215A54,9.5,525.0,1.5,0.848,1.0,1.023,42.3,3.0,0.0,1.8,28.39,4.6,0.361,0.465,0.848,1.0,2.3514,6.2653,0.7046,1.3863,3.3807,1.7228,0.3082,0.3819,0.6141,Pune_Akurdi,Declining,2018-11-15,Pune,Akurdi,6000000,5714.29,5714.29
PROP-5EFB180BDD4C,9.5,1214.29,0.14,0.833,0.5,2.261,1.5,0.0,0.0,1.13,176.62,1.22,0.097,0.048,0.067,0.0,2.3514,7.1027,1.182,0.0,5.1796,0.7975,0.0926,0.0469,0.0649,Mumbai_Khar West,Declining,2018-11-15,Mumbai,Khar West,300000000,35294.12,34869.28
PROP-16CC22C7D05E,9.5,580.0,2.0,0.833,0.0,0.416,1.3,0.0,0.0,2.15,11.43,4.0,0.072,0.055,0.148,0.0,2.3514,6.3648,0.3478,0.0,2.5201,1.6094,0.0695,0.0535,0.138,Delhi_Narela,Declining,2018-11-15,Delhi,Narela,1800000,3103.45,3721.935
PROP-18BD85E16EB4,9.5,720.67,1.33,0.833,0.5,1.0,30.2,3.0,0.0,1.04,30.0,3.8182,0.278,0.237,0.54,0.0,2.3514,6.5816,0.6931,1.3863,3.434,1.5724,0.2453,0.2127,0.4318,Bengaluru_Channigarayapura,Declining,2018-11-15,Bengaluru,Channigarayapura,11000000,5087.88,5293.9400000000005
PROP-B6B912B27F8A,9.5,575.5,1.5,0.833,0.5,0.894,27.3,0.0,0.0,1.04,26.82,9.12,0.218,0.471,0.179,0.0,2.3514,6.357,0.6387,0.0,3.3258,2.3145,0.1972,0.3859,0.1647,Bengaluru_Jp Nagar,Declining,2018-11-15,Bengaluru,Jp Nagar,5000000,4344.05,5615.38
PROP-06653760EAB7,9.5,750.0,0.5,0.833,0.5,1.0,45.4,3.0,0.0,0.94,0.0,0.0,0.351,0.303,1.56,0.0,2.3514,6.6214,0.6931,1.3863,0.0,0.0,0.3008,0.2647,0.94,Hyderabad_Jeedimetla,Declining,2018-11-15,Hyderabad,Jeedimetla,16500000,5500.0,9267.205
PROP-4BCDB0A8A2DC,9.5,550.0,1.5,0.833,0.5,0.803,36.3,3.0,0.0,1.04,24.09,5.1399,0.315,0.457,0.24,0.0,2.3514,6.3117,0.5895,1.3863,3.2225,1.8148,0.2738,0.3764,0.2151,Bengaluru_Talaghattapura,Declining,2018-11-15,Bengaluru,Talaghattapura,5720000,5200.0,5120.0
PROP-357AE65DE2E2,9.5,625.0,1.0,0.833,0.955,1.0,1.7,0.0,0.0,0.94,0.0,0.0,0.071,0.086,0.067,0.0,2.3514,6.4394,0.6931,0.0,0.0,0.0,0.0686,0.0825,0.0649,Hyderabad_Shaikpet,Declining,2018-11-15,Hyderabad,Shaikpet,14500000,7733.33,7733.33
PROP-8DFDEBBCF846,9.5,243.33,0.67,0.833,0.5,1.01,11.4,0.0,0.0,2.15,27.78,4.4,0.073,0.139,0.066,0.0,2.3514,5.4985,0.6981,0.0,3.3597,1.6864,0.0705,0.1302,0.0639,Delhi_Nangli Sakrawati,Declining,2018-11-15,Delhi,Nangli Sakrawati,6000000,8219.18,6375.23
PROP-3A813D3650D4,9.5,534.0,2.0,0.833,0.0,1.01,39.4,2.0,0.0,2.15,27.78,4.4,0.563,0.722,0.398,1.0,2.3514,6.2823,0.6981,1.0986,3.3597,1.6864,0.4466,0.5435,0.335,Delhi_Siri Fort,Declining,2018-11-15,Delhi,Siri Fort,6000000,11235.96,11235.96
