property_master_id,derived_age_years,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_locality_price_premium,derived_accessibility_score,derived_amenity_score,derived_hpi_growth,derived_local_price_growth,derived_rent_per_sqft,derived_rental_yield,derived_school_access,derived_hospital_access,derived_metro_access,derived_transit_density,derived_age_years_log1p,derived_area_per_bhk_log1p,derived_locality_price_premium_log1p,derived_amenity_score_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,derived_school_access_log1p,derived_hospital_access_log1p,derived_metro_access_log1p,derived_city_locality,derived_market_regime,listing_date,city,locality,price_inr,price_per_sqft,target_locality_median_ppsf
PROP-2DFA024CF1E7,9.5,400.0,0.2,0.833,0.5,1.049,29.7,3.0,7.02,1.96,29.11,2.1231,0.261,0.327,0.519,0.0,2.3514,5.994,0.7174,1.3863,3.4049,1.1388,0.2319,0.2829,0.4181,Pune_Dhanori,Growth,2020-02-15,Pune,Dhanori,13000000,6500.0,6227.11
PROP-589D3AFC93D2,9.5,598.0,2.0,0.833,0.75,0.727,20.3,0.0,9.57,2.84,20.0,7.7778,0.129,0.311,0.121,0.0,2.3514,6.3953,0.5464,0.0,3.0445,2.1722,0.1213,0.2708,0.1142,Delhi_Vishnu Garden,Growth,2022-02-15,Delhi,Vishnu Garden,2700000,4515.05,6888.889999999999
PROP-7DB1A8426B9C,9.5,483.33,1.0,0.833,0.2,0.929,39.3,3.0,10.18,2.02,27.88,6.3648,0.371,0.35,0.354,1.0,2.3514,6.1828,0.657,1.3863,3.3631,1.9967,0.3155,0.3001,0.3031,Bengaluru_Banashankari,Growth,2022-11-15,Bengaluru,Banashankari,12500000,8620.69,6400.0
PROP-5137A3304A8D,9.5,1000.0,1.0,0.833,0.5,1.079,16.9,0.0,8.44,3.26,32.38,1.12,0.149,0.166,0.221,0.0,2.3514,6.9088,0.7319,0.0,3.508,0.7514,0.1389,0.1536,0.1997,Bengaluru_Hennur,Growth,2021-11-15,Bengaluru,Hennur,45000000,9000.0,5240.995
PROP-178F49C291CD,9.5,300.0,1.0,0.833,0.5,1.0,57.0,0.0,0.0,0.0,30.0,4.4211,2.123,0.539,0.819,0.0,2.3514,5.7071,0.6931,0.0,3.434,1.6903,1.1388,0.4311,0.5983,Bengaluru_Gnana Bharathi,Declining,2018-05-15,Bengaluru,Gnana Bharathi,9500000,15833.33,4767.110000000001
PROP-9D670451CC68,9.5,57.86,0.29,0.833,0.5,0.97,18.3,0.0,0.0,1.78,26.67,2.1818,0.213,0.166,0.327,0.0,2.3514,4.0752,0.678,0.0,3.3203,1.1574,0.1931,0.1536,0.2829,Delhi_Dabri,Declining,2019-02-15,Delhi,Dabri,5500000,13580.25,13333.33
PROP-505B7131981D,9.5,575.0,1.5,0.833,0.5,1.0,14.6,2.0,11.52,2.79,30.0,5.6,0.262,0.119,0.095,1.0,2.3514,6.3561,0.6931,1.0986,3.434,1.8871,0.2327,0.1124,0.0908,Bengaluru_Gowribidnur,Growth,2022-08-15,Bengaluru,Gowribidnur,7500000,6521.74,6521.74
PROP-75B7AD39545D,9.5,452.5,1.5,0.833,0.667,1.023,40.6,4.0,0.0,1.8,28.39,5.52,0.716,1.086,0.229,2.0,2.3514,6.117,0.7046,1.6094,3.3807,1.8749,0.54,0.7352,0.2062,Pune_Ambegaon Budruk,Declining,2018-11-15,Pune,Ambegaon Budruk,5000000,5524.86,6000.0
PROP-EADFC919555C,9.5,416.67,1.0,0.833,0.667,1.587,6.6,0.0,7.81,1.6,43.64,3.8919,0.077,0.068,0.079,0.0,2.3514,6.0347,0.9505,0.0,3.7986,1.5876,0.0742,0.0658,0.076,Delhi_Vasant Kunj,Growth,2019-05-15,Delhi,Vasant Kunj,18500000,14800.0,12941.18
PROP-0DB2C1960593,9.5,642.0,1.0,0.833,0.667,1.0,34.7,6.0,3.2,-0.3,0.0,0.0,0.448,0.318,0.373,3.0,2.3514,6.4661,0.6931,1.9459,0.0,0.0,0.3702,0.2761,0.317,Hyderabad_Narsingi,Stable,2020-11-15,Hyderabad,Narsingi,18000000,9345.79,7194.09
PROP-FF8A468A444E,9.5,550.0,2.0,0.833,0.5,0.585,20.9,0.0,0.0,1.96,16.25,4.125,0.32,0.183,0.268,0.0,2.3514,6.3117,0.4606,0.0,2.8478,1.6341,0.2776,0.1681,0.2374,Pune_Narhe,Declining,2018-08-15,Pune,Narhe,2400000,4363.64,4872.035
PROP-9482FE5103CD,9.5,330.5,1.0,0.833,1.0,1.0,3.7,0.0,12.63,3.46,0.0,0.0,0.089,0.08,0.075,0.0,2.3514,5.8036,0.6931,0.0,0.0,0.0,0.0853,0.077,0.0723,Chennai_Avadi,Growth,2022-05-15,Chennai,Avadi,2650000,4009.08,5125.68
PROP-592E49168369,9.5,492.5,0.75,0.833,0.5,0.747,41.1,5.0,0.0,1.83,22.41,5.2,0.234,0.846,0.589,1.0,2.3514,6.2015,0.5579,1.7918,3.1532,1.8245,0.2103,0.613,0.4631,Bengaluru_Agrahara Layout,Declining,2019-02-15,Bengaluru,Agrahara Layout,15000000,7614.21,6230.465
PROP-D03F5B7DDE76,9.5,900.0,1.0,0.833,0.5,1.0,16.6,3.0,4.24,1.83,30.0,1.4,0.12,0.114,0.332,0.0,2.3514,6.8035,0.6931,1.3863,3.434,0.8755,0.1133,0.108,0.2867,Bengaluru_Banashankari 6Th Stage 6Th Block,Stable,2021-08-15,Bengaluru,Banashankari 6Th Stage 6Th Block,30000000,6666.67,6388.889999999999
PROP-F7E1DDE82792,9.5,765.0,2.0,0.833,0.5,1.0,36.4,3.0,6.92,1.24,0.0,0.0,0.596,0.22,0.255,0.0,2.3514,6.6412,0.6931,1.3863,0.0,0.0,0.4675,0.1989,0.2271,Chennai_Navalur,Growth,2020-05-15,Chennai,Navalur,3800000,4967.32,4967.32
PROP-54B393B1A215,9.5,680.33,1.33,0.833,0.5,1.0,50.0,11.0,0.0,0.0,0.0,0.0,1.572,0.348,0.271,4.0,2.3514,6.524,0.6931,2.4849,0.0,0.0,0.9447,0.2986,0.2398,Kolkata_Tollygunge,Declining,2018-05-15,Kolkata,Tollygunge,8000000,3919.65,5268.675
PROP-2F3AFC26AC5D,9.5,854.5,0.5,0.833,0.5,1.0,21.0,0.0,2.39,-0.75,30.0,1.5273,0.388,0.135,0.15,0.0,2.3514,6.7517,0.6931,0.0,3.434,0.9272,0.3279,0.1266,0.1398,Bengaluru_Thyvakanahally,Stable,2020-11-15,Bengaluru,Thyvakanahally,27500000,8045.64,6078.32
PROP-14CED0D83F5B,9.5,175.0,0.5,0.833,0.2,1.478,28.4,2.0,6.88,1.37,41.03,24.7059,0.181,0.754,0.149,1.0,2.3514,5.1705,0.9075,1.0986,3.7384,3.2467,0.1664,0.5619,0.1389,Pune_Hingne Khurd,Growth,2019-08-15,Pune,Hingne Khurd,1700000,4857.14,5621.49
PROP-6398BE76A429,9.5,571.0,2.0,0.833,0.5,1.0,9.2,0.0,8.73,1.79,0.0,0.0,0.123,0.231,0.071,0.0,2.3514,6.3491,0.6931,0.0,0.0,0.0,0.116,0.2078,0.0686,Kolkata_Nagerbazar,Growth,2019-08-15,Kolkata,Nagerbazar,2500000,4378.28,3636.36
PROP-81599CC63362,9.5,516.67,1.0,0.833,0.0,1.0,21.7,2.0,10.98,3.14,0.0,0.0,0.395,0.179,0.127,1.0,2.3514,6.2493,0.6931,1.0986,0.0,0.0,0.3329,0.1647,0.1196,Chennai_Moolakazhani,Growth,2022-02-15,Chennai,Moolakazhani,4700000,3032.26,4971.495
PROP-DF1040529B1E,9.5,923.33,1.33,0.833,0.5,1.25,27.9,6.0,1.98,1.61,37.5,3.0,0.162,0.351,0.137,0.0,2.3514,6.8291,0.8109,1.9459,3.6507,1.3863,0.1501,0.3008,0.1284,Bengaluru_Rmv Extension Stage 2,Stable,2021-02-15,Bengaluru,Rmv Extension Stage 2,30000000,10830.32,8098.89
PROP-11BE42196D8E,9.5,375.0,1.0,0.827,0.25,0.877,35.6,4.0,12.35,2.35,68.49,3.525,0.75,0.217,0.362,2.0,2.3514,5.9296,0.6297,1.6094,4.2412,1.5096,0.5596,0.1964,0.309,Mumbai_Malad West,Growth,2022-08-15,Mumbai,Malad West,16000000,21333.33,20000.0
PROP-56BE3928E5BA,9.5,305.0,1.0,0.833,0.5,1.0,10.6,0.0,8.22,2.2,0.0,0.0,0.188,0.134,0.14,0.0,2.3514,5.7236,0.6931,0.0,0.0,0.0,0.1723,0.1258,0.131,Kolkata_Baranagar,Growth,2021-11-15,Kolkata,Baranagar,1700000,2786.89,4000.0
PROP-23EA9D1A65C3,9.5,464.0,2.0,0.833,1.0,1.0,40.3,0.0,0.0,0.0,0.0,0.0,0.732,0.334,0.317,0.0,2.3514,6.142,0.6931,0.0,0.0,0.0,0.5493,0.2882,0.2754,Kolkata_South Dum Dum,Declining,2018-05-15,Kolkata,South Dum Dum,1450000,3125.0,3818.18
PROP-3E3B6C21254F,9.5,480.0,1.5,0.833,0.25,0.894,27.3,0.0,1.98,1.61,26.82,9.3061,0.218,0.471,0.179,0.0,2.3514,6.1759,0.6387,0.0,3.3258,2.3327,0.1972,0.3859,0.1647,Bengaluru_Jp Nagar,Stable,2021-02-15,Bengaluru,Jp Nagar,4900000,5104.17,6068.635
PROP-ACD074109D66,9.5,436.67,1.0,0.833,1.0,1.0,30.0,2.0,0.0,0.0,0.0,0.0,0.366,0.182,0.251,1.0,2.3514,6.0815,0.6931,1.0986,0.0,0.0,0.3119,0.1672,0.2239,Hyderabad_Malkajgiri,Declining,2018-05-15,Hyderabad,Malkajgiri,6900000,5267.18,5596.555
PROP-CA115E616C97,9.5,150.0,0.5,0.833,0.3,0.877,35.6,4.0,6.36,1.85,68.49,7.726,0.75,0.217,0.362,2.0,2.3514,5.0173,0.6297,1.6094,4.2412,2.1663,0.5596,0.1964,0.309,Mumbai_Malad West,Growth,2020-05-15,Mumbai,Malad West,7300000,24333.33,20000.0
PROP-88DC05B42C1C,9.5,580.0,1.0,0.833,0.786,1.0,18.5,0.0,12.07,3.37,0.0,0.0,0.123,0.508,0.114,0.0,2.3514,6.3648,0.6931,0.0,0.0,0.0,0.116,0.4108,0.108,Hyderabad_Nanakaramguda,Growth,2022-05-15,Hyderabad,Nanakaramguda,14000000,8045.98,8851.73
PROP-5C078D87A83E,9.5,520.0,2.0,0.833,0.5,1.365,16.1,0.0,5.74,1.4,106.67,4.5333,0.451,0.106,0.111,0.0,2.3514,6.2558,0.8608,0.0,4.6791,1.7108,0.3723,0.1007,0.1053,Mumbai_Girgaon,Growth,2019-08-15,Mumbai,Girgaon,22500000,43269.23,28571.43
PROP-E1476CF6D7C7,9.5,385.0,1.0,0.833,1.0,0.344,35.5,5.0,9.24,2.7,26.91,6.1111,0.235,0.687,0.149,1.0,2.3514,5.9558,0.2957,1.7918,3.329,1.9617,0.2111,0.523,0.1389,Mumbai_Naigaon East,Growth,2021-11-15,Mumbai,Naigaon East,2700000,7012.99,5738.014999999999
PROP-7987860BD545,9.5,462.5,1.5,0.833,0.5,1.0,41.8,6.0,0.0,0.0,0.0,0.0,0.364,0.325,0.352,0.0,2.3514,6.1388,0.6931,1.9459,0.0,0.0,0.3104,0.2814,0.3016,Kolkata_Kasba,Declining,2018-05-15,Kolkata,Kasba,5100000,5513.51,6077.775
PROP-F64025C0D98A,9.5,579.5,1.5,0.833,0.5,0.788,38.2,11.0,4.24,1.83,23.64,5.9016,0.603,0.546,0.157,4.0,2.3514,6.3639,0.5811,2.4849,3.2044,1.9318,0.4719,0.4357,0.1458,Bengaluru_Electronic City,Stable,2021-08-15,Bengaluru,Electronic City,6100000,5263.16,4393.98
PROP-00F914711B82,9.5,680.0,2.0,0.833,0.226,1.0,32.4,8.0,8.16,2.79,30.0,5.6,0.514,0.282,0.252,2.0,2.3514,6.5236,0.6931,2.1972,3.434,1.8871,0.4148,0.2484,0.2247,Bengaluru_Jagajeevanram Nagar,Growth,2019-08-15,Bengaluru,Jagajeevanram Nagar,7500000,11029.41,10909.09
PROP-D2B8AEFDC4A2,9.5,504.0,1.5,0.833,1.0,1.0,29.9,0.0,13.31,3.59,0.0,0.0,1.099,0.192,0.129,0.0,2.3514,6.2246,0.6931,0.0,0.0,0.0,0.7415,0.1756,0.1213,Chennai_Dharkast,Growth,2022-11-15,Chennai,Dharkast,3600000,3571.43,3571.43
PROP-7B206A4DC723,9.5,720.0,2.0,0.833,0.286,1.839,15.6,2.0,12.23,3.38,143.66,4.95,0.111,0.242,0.197,1.0,2.3514,6.5806,1.0435,1.0986,4.9744,1.7834,0.1053,0.2167,0.1798,Mumbai_Matunga East,Growth,2022-05-15,Mumbai,Matunga East,20000000,27777.78,29444.445
PROP-D95D7A01F40A,9.5,500.0,0.75,0.833,0.5,1.0,7.7,0.0,13.31,3.59,0.0,0.0,0.142,0.108,0.126,0.0,2.3514,6.2166,0.6931,0.0,0.0,0.0,0.1328,0.1026,0.1187,Chennai_Madhavaram Milk Colony,Growth,2022-11-15,Chennai,Madhavaram Milk Colony,25000000,12500.0,12500.0
PROP-4179AB23CF1A,9.5,233.33,0.67,0.833,0.5,0.496,9.4,0.0,8.67,1.97,13.63,4.4997,0.086,0.154,0.235,0.0,2.3514,5.4567,0.4028,0.0,2.6831,1.7047,0.0825,0.1432,0.2111,Delhi_Kirari Suleman Nagar,Growth,2020-05-15,Delhi,Kirari Suleman Nagar,2000000,2857.14,6021.51
PROP-991E932AECFB,9.5,421.0,2.0,0.833,0.333,1.023,42.3,3.0,12.26,3.17,28.39,16.2353,0.361,0.465,0.848,1.0,2.3514,6.045,0.7046,1.3863,3.3807,2.847,0.3082,0.3819,0.6141,Pune_Akurdi,Growth,2022-08-15,Pune,Akurdi,1700000,4038.0,5714.29
PROP-64EBE0D11F87,9.5,360.5,1.0,0.833,0.0,1.176,16.1,0.0,12.35,2.35,91.88,8.1931,0.153,0.154,0.114,0.0,2.3514,5.8903,0.7775,0.0,4.5313,2.2185,0.1424,0.1432,0.108,Mumbai_Ghatkopar West,Growth,2022-08-15,Mumbai,Ghatkopar West,14500000,20110.96,18500.0
PROP-6E2A09457F6C,9.5,429.33,1.0,0.833,0.182,1.0,12.9,6.0,8.16,2.79,30.0,5.1852,0.104,0.136,0.386,3.0,2.3514,6.0646,0.6931,1.9459,3.434,1.8222,0.0989,0.1275,0.3264,Bengaluru_Mailasandra,Growth,2019-08-15,Bengaluru,Mailasandra,8100000,6288.82,5796.049999999999
PROP-05C3C94091AD,9.5,112.5,0.33,0.833,0.5,0.848,17.1,0.0,0.0,1.78,23.33,2.16,0.392,0.149,0.08,0.0,2.3514,4.7318,0.6141,0.0,3.1917,1.1506,0.3307,0.1389,0.077,Delhi_Chhattarpur,Declining,2019-02-15,Delhi,Chhattarpur,10000000,14814.81,4923.08
PROP-F8961792FC7C,9.5,543.6,0.8,0.833,0.5,1.055,18.2,4.0,3.98,1.24,29.01,3.525,0.295,0.193,0.148,2.0,2.3514,6.3001,0.7203,1.6094,3.4015,1.5096,0.2585,0.1765,0.138,Delhi_Anand Vihar,Stable,2021-08-15,Delhi,Anand Vihar,16000000,5886.68,7166.665
PROP-0839FDE6F72D,9.5,375.0,0.75,0.833,0.5,1.0,13.9,0.0,4.24,1.83,30.0,1.3548,0.086,0.194,0.228,0.0,2.3514,5.9296,0.6931,0.0,3.434,0.8565,0.0825,0.1773,0.2054,Bengaluru_Sanjaynagar,Stable,2021-08-15,Bengaluru,Sanjaynagar,31000000,20666.67,14102.56
PROP-F43F97CD7394,9.5,600.0,1.5,0.833,0.5,1.0,19.0,1.0,8.44,3.26,30.0,5.6,0.092,0.106,0.261,0.0,2.3514,6.3986,0.6931,0.6931,3.434,1.8871,0.088,0.1007,0.2319,Bengaluru_Arakere,Growth,2021-11-15,Bengaluru,Arakere,7500000,6250.0,5945.5
PROP-55969928F1E4,9.5,433.33,1.0,0.833,0.6,1.0,39.0,2.0,8.22,2.2,0.0,0.0,0.471,0.37,0.399,1.0,2.3514,6.0738,0.6931,1.0986,0.0,0.0,0.3859,0.3148,0.3358,Kolkata_Lake Town,Growth,2021-11-15,Kolkata,Lake Town,6000000,4615.38,4529.91
PROP-A43B3C9015EA,9.5,500.0,1.0,0.833,0.5,1.0,13.9,0.0,13.31,3.59,0.0,0.0,0.174,0.204,0.132,0.0,2.3514,6.2166,0.6931,0.0,0.0,0.0,0.1604,0.1856,0.124,Chennai_Maraimalai Nagar,Growth,2022-11-15,Chennai,Maraimalai Nagar,8500000,5666.67,4500.0
PROP-8D73224CA9EC,9.5,550.0,1.5,0.833,0.167,0.884,6.0,0.0,3.06,2.13,69.09,2.5263,0.166,0.09,0.139,0.0,2.3514,6.3117,0.6334,0.0,4.2498,1.2602,0.1536,0.0862,0.1302,Mumbai_Borivali West,Stable,2021-02-15,Mumbai,Borivali West,19000000,17272.73,21040.97
PROP-360CD6D331E1,9.5,956.0,3.0,0.833,1.0,1.0,32.9,7.0,8.02,1.62,0.0,0.0,0.244,0.184,0.454,3.0,2.3514,6.8638,0.6931,2.0794,0.0,0.0,0.2183,0.1689,0.3743,Kolkata_Birati,Growth,2020-02-15,Kolkata,Birati,2750000,2876.57,3882.2
PROP-4A290B303A56,9.5,87.12,0.25,0.833,0.5,1.0,41.0,5.0,1.97,1.49,30.0,4.4211,0.506,0.712,0.316,1.0,2.3514,4.4787,0.6931,1.7918,3.434,1.6903,0.4095,0.5377,0.2746,Bengaluru_Gb Palya,Stable,2021-05-15,Bengaluru,Gb Palya,9500000,13629.84,7589.29
PROP-57C133EE9A3B,9.5,645.0,2.0,0.833,0.75,1.023,40.6,4.0,0.0,1.8,28.39,6.9,0.716,1.086,0.229,2.0,2.3514,6.4708,0.7046,1.6094,3.3807,2.0669,0.54,0.7352,0.2062,Pune_Ambegaon Budruk,Declining,2018-11-15,Pune,Ambegaon Budruk,4000000,6201.55,6000.0
PROP-06EA2CE80834,9.5,500.0,1.5,0.833,0.5,0.545,29.5,3.0,3.98,1.24,15.0,1.44,0.622,0.215,0.158,0.0,2.3514,6.2166,0.435,1.3863,2.7726,0.892,0.4837,0.1947,0.1467,Delhi_Mayur Vihar Phase 3,Stable,2021-08-15,Delhi,Mayur Vihar Phase 3,12500000,12500.0,9059.83
PROP-FB33D5373927,9.5,520.0,1.5,0.833,0.6,0.997,31.3,2.0,0.0,1.83,29.91,12.6122,0.388,0.27,0.306,1.0,2.3514,6.2558,0.6916,1.0986,3.4311,2.611,0.3279,0.239,0.267,Bengaluru_Kogilu,Declining,2019-02-15,Bengaluru,Kogilu,4900000,4711.54,8510.64
PROP-8125F70BD88F,9.5,438.0,1.5,0.833,1.0,1.0,24.0,2.0,2.19,2.02,0.0,0.0,0.287,0.33,0.29,1.0,2.3514,6.0845,0.6931,1.0986,0.0,0.0,0.2523,0.2852,0.2546,Kolkata_Haltu,Stable,2021-05-15,Kolkata,Haltu,4600000,5251.14,5284.41
PROP-801F64B36585,9.5,350.0,1.0,0.833,0.5,1.0,52.3,7.0,2.19,2.02,0.0,0.0,0.641,0.647,0.602,3.0,2.3514,5.8608,0.6931,2.0794,0.0,0.0,0.4953,0.499,0.4713,Kolkata_Behala,Stable,2021-05-15,Kolkata,Behala,4000000,5714.29,4347.83
PROP-10BC3A1DF5DE,9.5,573.0,2.0,0.833,0.75,1.023,18.4,0.0,2.84,1.93,28.39,13.8,0.089,0.129,0.478,0.0,2.3514,6.3526,0.7046,0.0,3.3807,2.6946,0.0853,0.1213,0.3907,Pune_Koregaon Bhima,Stable,2021-05-15,Pune,Koregaon Bhima,2000000,3490.4,3448.28
PROP-8DAA52C4EB91,9.5,384.5,1.0,0.833,1.0,1.0,29.5,7.0,9.15,2.12,0.0,0.0,0.183,0.164,0.371,2.0,2.3514,5.9545,0.6931,2.0794,0.0,0.0,0.1681,0.1519,0.3155,Kolkata_Purba Barisha,Growth,2019-05-15,Kolkata,Purba Barisha,2400000,3120.94,3741.4449999999997
PROP-8EEB66E4F8E8,9.5,470.33,1.0,0.833,0.25,1.262,19.2,7.0,0.0,1.83,37.85,5.4353,0.192,0.19,0.172,2.0,2.3514,6.1556,0.8162,2.0794,3.6597,1.8618,0.1756,0.174,0.1587,Bengaluru_Nagasandra,Declining,2019-02-15,Bengaluru,Nagasandra,8500000,6024.1,7782.495000000001
PROP-CBE29C6C9AF3,9.5,502.5,1.5,0.833,0.333,1.0,18.6,1.0,10.24,2.79,0.0,0.0,0.217,0.281,0.15,0.0,2.3514,6.2216,0.6931,0.6931,0.0,0.0,0.1964,0.2476,0.1398,Kolkata_Narkeldanga,Growth,2022-05-15,Kolkata,Narkeldanga,5400000,5373.13,5373.13
PROP-FF33430AF69C,9.5,550.0,1.0,0.833,0.5,0.917,17.1,0.0,7.77,1.5,27.5,3.3708,0.378,0.112,0.123,0.0,2.3514,6.3117,0.6508,0.0,3.3499,1.4749,0.3206,0.1062,0.116,Bengaluru_Kadugodi,Growth,2020-05-15,Bengaluru,Kadugodi,8900000,4045.45,4444.445
PROP-394CF4E82945,9.5,525.0,1.5,0.833,0.5,1.288,27.6,4.0,3.07,1.86,100.6,5.0526,0.645,0.157,0.121,2.0,2.3514,6.2653,0.8277,1.6094,4.621,1.8005,0.4977,0.1458,0.1142,Mumbai_Andheri West,Stable,2021-05-15,Mumbai,Andheri West,19000000,18095.24,22500.0
PROP-816047DA4CA7,9.5,410.0,0.5,0.833,0.5,1.0,23.3,0.0,8.02,1.62,0.0,0.0,0.429,0.081,0.366,0.0,2.3514,6.0186,0.6931,0.0,0.0,0.0,0.357,0.0779,0.3119,Kolkata_Jorabagan,Growth,2020-02-15,Kolkata,Jorabagan,65000000,15853.66,15853.66
PROP-CF6E08880751,9.5,708.0,1.5,0.833,0.5,1.0,30.5,0.0,1.97,1.49,30.0,35.0,0.295,0.241,0.39,0.0,2.3514,6.5639,0.6931,0.0,3.434,3.5835,0.2585,0.2159,0.3293,Bengaluru_Kariyana Palya,Stable,2021-05-15,Bengaluru,Kariyana Palya,1200000,847.46,3876.11
PROP-6868513E4B32,9.5,400.0,1.0,0.833,0.5,1.171,46.1,7.0,4.48,-0.66,32.5,3.375,0.968,0.232,0.693,2.0,2.3514,5.994,0.7752,2.0794,3.5115,1.4759,0.677,0.2086,0.5265,Pune_Pimple Saudagar,Stable,2020-08-15,Pune,Pimple Saudagar,9600000,8000.0,8081.835
PROP-21D99D1991EF,9.5,750.0,0.71,0.705,0.5,1.023,44.9,2.0,5.83,2.23,28.39,2.208,0.547,0.93,0.519,1.0,2.3514,6.6214,0.7046,1.0986,3.3807,1.1656,0.4363,0.6575,0.4181,Pune_Charholi Kurd,Growth,2021-08-15,Pune,Charholi Kurd,12500000,2380.95,3968.25
PROP-2699E2C58477,9.5,382.5,1.0,0.833,0.75,0.873,20.3,0.0,0.0,2.06,24.0,2.6667,0.226,0.156,0.155,0.0,2.3514,5.9493,0.6275,0.0,3.2189,1.2993,0.2038,0.145,0.1441,Delhi_Jhilmil Colony,Declining,2018-08-15,Delhi,Jhilmil Colony,4500000,5882.35,10909.09
PROP-FCBB889AC8DB,9.5,500.0,1.5,0.833,0.143,0.54,49.8,8.0,6.6,1.53,15.0,2.24,0.495,1.047,0.314,2.0,2.3514,6.2166,0.4318,2.1972,2.7726,1.1756,0.4021,0.7164,0.2731,Pune_Kalewadi,Growth,2019-11-15,Pune,Kalewadi,7500000,7500.0,6205.59
PROP-D8BA302A8FC5,9.5,600.0,1.5,0.833,0.5,1.0,17.0,0.0,5.77,1.59,0.0,0.0,0.206,0.152,0.245,0.0,2.3514,6.3986,0.6931,0.0,0.0,0.0,0.1873,0.1415,0.2191,Hyderabad_Ida Pashamylaram,Growth,2019-08-15,Hyderabad,Ida Pashamylaram,3900000,3250.0,3250.0
PROP-6A817FA83B32,9.5,380.0,1.0,0.833,0.5,0.54,49.8,8.0,7.5,1.98,15.0,16.8,0.495,1.047,0.314,2.0,2.3514,5.9428,0.4318,2.1972,2.7726,2.8792,0.4021,0.7164,0.2731,Pune_Kalewadi,Growth,2019-05-15,Pune,Kalewadi,1000000,2631.58,6205.59
PROP-1FB5E0A34624,9.5,450.0,1.5,0.833,0.6,0.58,25.4,5.0,4.48,-0.66,16.1,5.087,0.203,0.185,0.25,2.0,2.3514,6.1115,0.4574,1.7918,2.8391,1.8062,0.1848,0.1697,0.2231,Pune_Shivane,Stable,2020-08-15,Pune,Shivane,2300000,2555.56,4493.63
PROP-BF4B025F4EA1,9.5,500.0,2.0,0.833,0.5,0.917,23.6,0.0,11.52,2.79,27.5,7.65,0.273,0.214,0.257,0.0,2.3514,6.2166,0.6508,0.0,3.3499,2.1576,0.2414,0.1939,0.2287,Bengaluru_Btm Layout,Growth,2022-08-15,Bengaluru,Btm Layout,4000000,8000.0,7305.32
PROP-1F16A2CAE54F,9.5,1000.0,1.5,0.833,0.5,1.143,14.6,0.0,0.0,1.83,34.29,4.2,0.092,0.17,0.274,0.0,2.3514,6.9088,0.7622,0.0,3.5636,1.6487,0.088,0.157,0.2422,Bengaluru_Bommanahalli,Declining,2019-02-15,Bengaluru,Bommanahalli,10000000,5000.0,5200.0
PROP-6D88DEFC5CF0,9.5,390.0,1.0,0.833,0.5,0.948,19.3,5.0,2.43,-0.47,26.32,1.1392,0.191,0.161,0.173,1.0,2.3514,5.9687,0.6668,1.7918,3.3076,0.7604,0.1748,0.1493,0.1596,Pune_Sadashiv Peth,Stable,2020-11-15,Pune,Sadashiv Peth,15800000,20256.41,11681.27
PROP-9E416090CD1B,9.5,215.0,1.0,0.833,0.5,1.01,15.6,3.0,3.98,1.24,27.78,4.8,0.115,0.164,0.179,0.0,2.3514,5.3753,0.6981,1.3863,3.3597,1.7579,0.1089,0.1519,0.1647,Delhi_Paharganj,Stable,2021-08-15,Delhi,Paharganj,5500000,12790.7,12222.22
PROP-730F495814D2,9.5,525.0,1.5,0.833,0.667,1.792,6.9,2.0,5.39,2.25,140.0,5.6727,0.122,0.098,0.1,1.0,2.3514,6.2653,1.0268,1.0986,4.9488,1.898,0.1151,0.0935,0.0953,Mumbai_Juhu,Growth,2021-08-15,Mumbai,Juhu,27500000,26190.48,33750.0
PROP-9BC670156E19,9.5,333.33,0.67,0.833,0.5,1.0,28.5,4.0,6.81,1.92,0.0,0.0,0.27,0.192,0.398,2.0,2.3514,5.8121,0.6931,1.6094,0.0,0.0,0.239,0.1756,0.335,Chennai_Puzhal,Growth,2019-05-15,Chennai,Puzhal,13000000,4333.33,5826.285
PROP-8FBCA026953D,9.5,600.0,1.5,0.833,0.5,1.0,31.2,4.0,1.98,1.61,30.0,2.5926,0.271,0.154,0.403,0.0,2.3514,6.3986,0.6931,1.6094,3.434,1.2789,0.2398,0.1432,0.3386,Bengaluru_Kolar,Stable,2021-02-15,Bengaluru,Kolar,16200000,13500.0,8125.0
PROP-0B78C3E796BE,9.5,1426.0,1.67,0.833,0.5,0.545,29.5,3.0,9.57,2.84,15.0,0.6,0.622,0.215,0.158,0.0,2.3514,7.2633,0.435,1.3863,2.7726,0.47,0.4837,0.1947,0.1467,Delhi_Mayur Vihar Phase 3,Growth,2022-02-15,Delhi,Mayur Vihar Phase 3,30000000,7012.62,9059.83
PROP-44BEF81DB4A9,9.5,300.0,1.0,0.833,0.5,1.0,14.7,0.0,7.29,2.27,30.0,14.0,0.168,0.16,0.202,0.0,2.3514,5.7071,0.6931,0.0,3.434,2.7081,0.1553,0.1484,0.184,Bengaluru_Venkatapura,Growth,2019-05-15,Bengaluru,Venkatapura,3000000,5000.0,5492.5599999999995
