station_name,city,station_lat,station_lon,year,month,time_key,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2019,8,2019-08,51,27,44,51,69.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2019,9,2019-09,47,27,44,47,50.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2019,10,2019-10,128,71,117,128,75.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2019,11,2019-11,152,86,140,152,109.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2019,12,2019-12,161,89,146,161,147.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,1,2020-01,166,88,144,166,159.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,2,2020-02,115,64,105,115,147.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,3,2020-03,96,53,88,96,125.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,4,2020-04,106,58,95,106,105.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,5,2020-05,105,55,90,105,102.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,6,2020-06,94,50,82,94,101.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,7,2020-07,53,27,45,53,84.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,8,2020-08,50,26,42,50,65.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,9,2020-09,47,24,40,47,50.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,10,2020-10,115,63,103,115,70.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,11,2020-11,181,95,156,181,114.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2020,12,2020-12,179,96,157,179,158.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,1,2021-01,154,81,133,154,171.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,2,2021-02,126,69,113,126,153.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,3,2021-03,102,58,95,102,127.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,4,2021-04,111,62,102,111,113.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,5,2021-05,112,64,104,112,108.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,6,2021-06,111,58,95,111,111.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,7,2021-07,48,25,42,48,90.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,8,2021-08,51,27,44,51,70.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,9,2021-09,48,27,44,48,49.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,10,2021-10,118,62,101,118,72.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,11,2021-11,173,95,155,173,113.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2021,12,2021-12,179,99,162,179,156.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,1,2022-01,169,96,158,169,173.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,2,2022-02,122,66,108,122,156.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,3,2022-03,113,60,99,113,134.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,4,2022-04,100,56,91,100,111.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,5,2022-05,106,57,94,106,106.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,6,2022-06,110,61,99,110,105.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,7,2022-07,57,32,53,57,91.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,8,2022-08,54,29,47,54,73.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,9,2022-09,57,29,48,57,56.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,10,2022-10,114,62,101,114,75.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,11,2022-11,164,88,144,164,111.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2022,12,2022-12,169,90,147,169,149.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,1,2023-01,166,89,146,166,166.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,2,2023-02,113,64,104,113,149.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,3,2023-03,114,65,107,114,131.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,4,2023-04,114,61,100,114,113.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,5,2023-05,114,61,100,114,114.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,6,2023-06,106,60,99,106,111.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,7,2023-07,50,28,46,50,90.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,8,2023-08,57,32,53,57,71.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,9,2023-09,52,29,47,52,53.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,10,2023-10,113,60,98,113,74.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,11,2023-11,178,96,158,178,114.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2023,12,2023-12,178,97,160,178,156.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,1,2024-01,168,97,158,168,174.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,2,2024-02,134,76,125,134,160.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,3,2024-03,98,54,89,98,133.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,4,2024-04,96,55,90,96,109.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,5,2024-05,102,53,88,102,98.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,6,2024-06,114,63,103,114,104.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,7,2024-07,55,29,48,55,90.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,8,2024-08,56,31,51,56,75.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,9,2024-09,48,25,41,48,53.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,10,2024-10,129,74,121,129,77.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,11,2024-11,176,98,161,176,117.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2024,12,2024-12,159,85,140,159,154.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,1,2025-01,171,93,152,171,168.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,2,2025-02,127,71,117,127,152.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,3,2025-03,95,51,83,95,131.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,4,2025-04,113,59,96,113,111.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,5,2025-05,106,57,93,106,104.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,6,2025-06,97,54,89,97,105.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,7,2025-07,53,28,46,53,85.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,8,2025-08,57,31,52,57,69.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,9,2025-09,56,32,52,56,55.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,10,2025-10,136,74,122,136,83.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,11,2025-11,162,87,142,162,118.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2025,12,2025-12,168,89,146,168,155.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,1,2026-01,154,83,135,154,161.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,2,2026-02,113,62,101,113,145.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,3,2026-03,106,61,100,106,124.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,4,2026-04,95,53,88,95,104.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,5,2026-05,99,54,89,99,100.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,6,2026-06,112,60,98,112,102.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,7,2026-07,56,29,47,56,89.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,8,2026-08,52,27,44,52,73.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,9,2026-09,54,28,47,54,54.0
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,10,2026-10,124,70,116,124,76.7
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,11,2026-11,183,98,161,183,120.3
CPCB_CCU_Bidhannagar,Kolkata,22.58,88.41,2026,12,2026-12,156,90,147,156,154.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,1,2017-01,158,85,139,158,158.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,2,2017-02,124,70,116,124,124.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,3,2017-03,95,50,82,95,125.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,4,2017-04,93,52,85,93,104.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,5,2017-05,95,49,81,95,94.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,6,2017-06,98,52,86,98,95.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,7,2017-07,48,27,44,48,80.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,8,2017-08,48,25,41,48,64.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,9,2017-09,42,23,38,42,46.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,10,2017-10,102,53,88,102,64.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,11,2017-11,150,82,135,150,98.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2017,12,2017-12,164,92,152,164,138.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,1,2018-01,165,92,151,165,159.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,2,2018-02,104,55,90,104,144.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,3,2018-03,93,53,87,93,120.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,4,2018-04,104,57,94,104,100.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,5,2018-05,98,56,92,98,98.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,6,2018-06,96,51,83,96,99.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,7,2018-07,46,24,39,46,80.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,8,2018-08,49,28,46,49,63.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,9,2018-09,46,24,40,46,47.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,10,2018-10,114,65,107,114,69.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,11,2018-11,162,86,141,162,107.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2018,12,2018-12,136,73,119,136,137.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,1,2019-01,152,80,131,152,150.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,2,2019-02,103,56,92,103,130.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,3,2019-03,95,50,82,95,116.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,4,2019-04,85,49,80,85,94.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,5,2019-05,98,54,89,98,92.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,6,2019-06,100,54,89,100,94.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,7,2019-07,42,23,38,42,80.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,8,2019-08,47,25,41,47,63.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,9,2019-09,43,22,37,43,44.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,10,2019-10,119,68,111,119,69.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,11,2019-11,167,88,144,167,109.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2019,12,2019-12,155,87,143,155,147.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,1,2020-01,161,90,147,161,161.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,2,2020-02,106,56,92,106,140.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,3,2020-03,87,45,74,87,118.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,4,2020-04,99,51,84,99,97.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,5,2020-05,103,57,94,103,96.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,6,2020-06,90,50,83,90,97.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,7,2020-07,47,25,42,47,80.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,8,2020-08,45,24,40,45,60.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,9,2020-09,50,26,42,50,47.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,10,2020-10,119,64,104,119,71.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,11,2020-11,164,92,152,164,111.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2020,12,2020-12,150,84,139,150,144.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,1,2021-01,158,83,136,158,157.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,2,2021-02,120,62,102,120,142.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,3,2021-03,100,54,89,100,126.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,4,2021-04,94,50,82,94,104.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,5,2021-05,93,49,81,93,95.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,6,2021-06,89,49,81,89,92.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,7,2021-07,47,24,40,47,76.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,8,2021-08,50,26,43,50,62.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,9,2021-09,48,26,44,48,48.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,10,2021-10,117,61,101,117,71.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,11,2021-11,153,84,137,153,106.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2021,12,2021-12,138,72,117,138,136.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,1,2022-01,145,82,135,145,145.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,2,2022-02,106,55,91,106,129.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,3,2022-03,95,51,83,95,115.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,4,2022-04,93,51,84,93,98.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,5,2022-05,100,54,89,100,96.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,6,2022-06,95,53,87,95,96.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,7,2022-07,46,24,39,46,80.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,8,2022-08,46,25,40,46,62.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,9,2022-09,44,23,38,44,45.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,10,2022-10,116,66,109,116,68.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,11,2022-11,139,74,121,139,99.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2022,12,2022-12,138,74,121,138,131.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,1,2023-01,139,78,128,139,138.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,2,2023-02,120,68,112,120,132.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,3,2023-03,93,50,82,93,117.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,4,2023-04,92,52,86,92,101.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,5,2023-05,90,51,84,90,91.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,6,2023-06,98,56,92,98,93.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,7,2023-07,45,25,42,45,77.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,8,2023-08,45,25,42,45,62.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,9,2023-09,51,27,44,51,47.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,10,2023-10,111,63,103,111,69.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,11,2023-11,155,87,143,155,105.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2023,12,2023-12,147,77,127,147,137.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,1,2024-01,142,82,134,142,148.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,2,2024-02,114,65,106,114,134.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,3,2024-03,102,57,93,102,119.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,4,2024-04,95,50,82,95,103.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,5,2024-05,97,52,85,97,98.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,6,2024-06,88,46,76,88,93.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,7,2024-07,51,26,44,51,78.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,8,2024-08,51,29,47,51,63.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,9,2024-09,46,24,39,46,49.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,10,2024-10,124,64,106,124,73.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,11,2024-11,164,89,146,164,111.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2024,12,2024-12,136,75,123,136,141.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,1,2025-01,136,74,122,136,145.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,2,2025-02,124,66,108,124,132.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,3,2025-03,91,52,85,91,117.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,4,2025-04,88,47,77,88,101.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,5,2025-05,89,50,82,89,89.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,6,2025-06,86,49,80,86,87.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,7,2025-07,46,25,41,46,73.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,8,2025-08,44,23,38,44,58.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,9,2025-09,50,26,44,50,46.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,10,2025-10,108,61,101,108,67.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,11,2025-11,164,85,140,164,107.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2025,12,2025-12,150,84,137,150,140.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,1,2026-01,147,80,130,147,153.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,2,2026-02,125,70,114,125,140.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,3,2026-03,92,53,86,92,121.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,4,2026-04,101,54,89,101,106.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,5,2026-05,104,57,94,104,99.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,6,2026-06,87,45,75,87,97.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,7,2026-07,44,22,37,44,78.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,8,2026-08,52,30,49,52,61.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,9,2026-09,43,23,38,43,46.3
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,10,2026-10,112,60,99,112,69.0
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,11,2026-11,138,73,120,138,97.7
CPCB_CCU_Victoria,Kolkata,22.54,88.345,2026,12,2026-12,141,79,129,141,130.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,1,2017-01,483,262,430,483,483.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,2,2017-02,267,149,245,267,267.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,3,2017-03,256,147,241,256,335.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,4,2017-04,252,142,233,252,258.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,5,2017-05,235,125,205,235,247.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,6,2017-06,249,130,212,249,245.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,7,2017-07,112,60,98,112,198.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,8,2017-08,126,69,114,126,162.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,9,2017-09,132,70,115,132,123.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,10,2017-10,270,148,243,270,176.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,11,2017-11,410,216,354,410,270.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2017,12,2017-12,478,249,408,478,386.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,1,2018-01,474,252,413,474,454.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,2,2018-02,273,156,255,273,408.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,3,2018-03,218,116,190,218,321.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,4,2018-04,228,126,207,228,239.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,5,2018-05,220,123,201,220,222.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,6,2018-06,220,116,190,220,222.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,7,2018-07,110,58,95,110,183.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,8,2018-08,109,62,102,109,146.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,9,2018-09,120,65,106,120,113.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,10,2018-10,308,174,285,308,179.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,11,2018-11,446,240,393,446,291.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2018,12,2018-12,465,265,435,465,406.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,1,2019-01,419,237,388,419,443.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,2,2019-02,264,143,235,264,382.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,3,2019-03,237,130,213,237,306.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,4,2019-04,256,137,225,256,252.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,5,2019-05,218,121,198,218,237.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,6,2019-06,223,118,194,223,232.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,7,2019-07,121,64,105,121,187.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,8,2019-08,110,57,94,110,151.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,9,2019-09,127,67,109,127,119.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,10,2019-10,311,165,271,311,182.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,11,2019-11,437,237,389,437,291.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2019,12,2019-12,442,233,381,442,396.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,1,2020-01,424,221,362,424,434.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,2,2020-02,293,157,258,293,386.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,3,2020-03,259,148,242,259,325.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,4,2020-04,225,126,206,225,259.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,5,2020-05,264,143,235,264,249.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,6,2020-06,252,135,222,252,247.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,7,2020-07,129,72,118,129,215.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,8,2020-08,109,62,102,109,163.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,9,2020-09,128,72,118,128,122.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,10,2020-10,290,153,250,290,175.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,11,2020-11,437,235,385,437,285.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2020,12,2020-12,465,250,410,465,397.3
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,1,2021-01,433,233,381,433,445.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,2,2021-02,308,164,268,308,402.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,3,2021-03,242,135,222,242,327.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,4,2021-04,218,117,192,218,256.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,5,2021-05,232,126,206,232,230.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,6,2021-06,230,121,198,230,226.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,7,2021-07,117,64,106,117,193.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,8,2021-08,130,74,121,130,159.0
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,9,2021-09,115,61,100,115,120.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,10,2021-10,276,151,248,276,173.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,11,2021-11,424,228,373,424,271.7
CPCB_DEL_Anand_Vihar,Delhi,28.64,77.31,2021,12,2021-12,497,265,433,497,399.0
